lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
C18:2,0.5991145290052682,10.477955923521172,11.604658888125414,6.578681097371234e-4,0.00967797085879946,279.3 -> 279.3,FFA,655496.111206052,1934845.7579961,807854.673889682,489303.013549812,344868.525512661,683080.328979478,601715.807312103,443213.312377843,491764.834716668,461405.632812516,446813.713134713
TAG(56:0)_FA 16:0,0.5944307958528855,11.742490163910519,11.425474051677156,7.244393937943993e-4,0.010540195136085546,936.9 -> 663.9,TAG1,908238.84204102,6856265.93115191,1126233.00756844,1714235.78759763,1034164.11328118,1021885.34765676,3167111.69531226,1292565.74194358,959928.42822305,984840.64477597,76772.1254119711
PG (32:3),-0.5827747173747817,9.738965873275452,10.984275706126937,9.188818680591944e-4,0.013122141848036301,734.4702 -> 545.4702,PG,247976.656417866,453284.835601805,584203.425994876,280248.00122018403,337656.552246039,411054.690277686,621002.451934813,745809.203155547,393274.500518784,580402.700241089,18548.921371467
PI (24:0),0.5826781981675413,7.767086964544272,10.978557540237489,9.217214440085922e-4,0.013122141848036301,716.408 -> 439.408,PI,133205.409485,160128.733703671,136220.549438459,124465.787048292,112808.268310535,92338.766418463,123512.969940188,89968.1257019389,65710.565170275,63144.20413206,45042.583435058
PI (40:2),0.5753921509445276,5.690887078771274,10.698732044237488,0.001072089855443701,0.015100499666036809,936.6271 -> 659.6271,PI,28340.481803893,35691.762695304,31451.461959833,31689.002014174,28673.342163092,22438.72174072,23392.041725138,22023.741561882,16624.46108246,17360.56147384,11984.6408195431
Cer(t18:0/24:0(2OH)),-0.5723222682387097,9.49730460145552,10.595925452891606,0.0011333715395795468,0.01579562019371916,684.7 -> 282.4,CER,218554.316894672,229514.597961372,245494.534301657,255023.298858578,222442.476989849,375278.304931564,326764.46420279,609720.865905654,205413.19180304,181109.172882178,478507.172058074
Lyso_PC(16:0),-0.5701387324840634,6.294386837969682,10.507484659814736,0.0011889198401581552,0.01639718612884789,496.3325 -> 184.1,PCandSM,32537.4420547351,28256.642066961,23580.541877745,21912.821426397,20114.50160217,50480.64349364,38720.302825927,35327.022399888,30656.162078861,27822.542022706,53083.784027092
PE (14:1),-0.5682345982756174,7.810422818081942,10.444554068883924,0.0012301160113338857,0.016790449474289326,424.246 -> 283.246,PE,80384.626464774,94312.948577821,103904.267150906,107629.628356862,78882.68591306,100008.967101944,76980.347167978,334899.689453159,80661.76641852,76524.505432079,41386.642883296
PC (42:1),-0.5665672265510251,8.675060953812293,10.384891734698614,0.0012705063731853483,0.01682150438097401,872.7 -> 184.1,PCandSM,153644.84951775,229678.858734211,139840.350845367,139503.268646272,205204.295227081,203700.85588074,236799.813293535,236450.835357782,277948.536926183,289286.797606902,57733.2445831206
PE (18:3),-0.566978989997217,6.375739079385989,10.393812645983417,0.0012643827800451512,0.01682150438097401,476.2773 -> 335.2773,PE,27803.18190003,30103.6417083771,31158.2225341751,34170.8420562762,32785.642806994,63117.684020996,48138.043701165,39691.522644044,39961.243072494,34867.662399306,32386.442535393
PEp (40:7),0.5674918422465494,7.844392787462799,10.41754757028184,0.0012482354372670788,0.01682150438097401,774.5433 -> 633.5433,PE,171128.812500025,190784.432983438,117488.289001383,101591.646850541,141860.829620349,97353.946807838,113430.548583919,88122.72653202,101424.687438994,74812.025207521,32226.342132546
Lyso_PC(17:1),-0.5627905719771191,6.0450877072389835,10.239088573500112,0.0013749550835574634,0.017768426456227907,508.3325 -> 184.1,PCandSM,22415.5815887402,22847.181518559,20621.3015747098,24019.56173707,24392.201980591,45546.563201919,35537.662567142,31558.702270525,26603.061737057,25602.621856706,36378.022598272
PE (18:2),-0.5629397951571281,6.910602136131896,10.249391486881564,0.0013672969599642518,0.017768426456227907,478.2929 -> 337.2929,PE,39594.282806397,44756.382972719,45268.502502442,48812.583007765,45903.683746352,91686.866882306,72242.58557128,55878.904418947,54781.223571789,49116.703521725,49251.563049317
PI (22:2),-0.5625667246060105,5.649820087179708,10.229278879653524,0.0013822869524104792,0.017768426456227907,670.3662 -> 393.3662,PI,20092.1820564671,7806.440643312,20494.6607780587,26647.0019645608,22361.1618156473,26164.3617897111,25164.9421615574,21081.3213348407,32521.1427116402,35974.662567127,15664.6610870402
PIp (28:0),0.5578524591917423,6.695150876311349,10.06595123191255,0.0015103456676884188,0.01922786215403333,756.4757 -> 479.4757,PI,66502.445968588,64778.003845132,71132.8257904322,60604.524536144,58918.183990456,50096.482910189,53550.263977051,40396.122741702,36834.162612936,32764.58250428,16006.141235349
PE (38:1),0.553819109086732,7.810910682198468,9.92456248573847,0.0016308761023804657,0.02037056565614846,774.6009 -> 633.6009,PE,163201.75122064,187617.969680724,117346.926788333,97636.526397678,137981.089691175,92873.186645505,110911.548095694,83139.265869151,105681.707702651,74343.305587776,31524.862030012
PG (40:0),-0.5539389701223921,11.201127304274785,9.930948641333089,0.0016252275192916988,0.02037056565614846,852.6424 -> 663.6424,PG,655905.18682856,1354238.6059565,992196.76861574,1087482.35394292,1044594.16082749,1581569.84573354,1374029.1535644,1330436.77734363,1270698.37280237,1730948.56591809,215855.818969757
PIo (28:0),0.5517536109787317,7.649847638151453,9.850763202090548,0.0016976131606924504,0.02100597967062434,758.4914 -> 481.4914,PI,122524.231506343,124177.79003907,133688.147704963,115084.966461282,113333.388153052,87384.147338865,107507.487426742,80462.745117179,70242.405395485,60372.964050272,41289.222930912
PE (36:3),0.5496942345202236,12.76469586064958,9.780379100760909,0.001763839435826379,0.021623364935501165,742.5383 -> 601.5383,PE,4940551.64331137,3514913.028441,4765557.3682857,3735602.40246583,4910813.66772443,4117371.8789057,3259456.97412063,2279789.25537075,2505434.95996044,2435643.95434618,832881.8798828
PGp (42:6),-0.5453403806724958,11.295903841077498,9.62684364389861,0.0019175386441773526,0.02329193729257628,852.5849 -> 663.5849,PG,664814.13183602,1459789.9562983,1069185.74847408,1167742.3529053,1139319.24310303,1714347.87344348,1425790.78399649,1421371.65002393,1407069.34179749,1793399.74609369,233535.137268109
PEo (34:1),0.5447761739643386,8.766345776934106,9.6060812001042,0.0019393405772711292,0.023342608402790684,704.559 -> 563.559,PE,310683.497169492,244507.318878213,272574.118926989,213641.234314052,314655.019149936,219261.9558105,204170.23345933,159518.111312826,162550.351928758,161412.772003235,60637.484374992
TAG(48:3)_FA 16:1,0.5367783859554164,9.409826884406824,9.328098796017912,0.002256663690737765,0.0269173218606919,818.8 -> 547.8,TAG1,460778.33276368,415738.09057627,434885.75537115,371245.66479471,419713.66528307,247241.53686527,287083.13867208,285230.06225587,334356.84472686,259170.61743172,103614.34692002
PE (20:5),-0.5341435212445357,9.45446598921507,9.237194140076097,0.0023714806280191072,0.028034288852654445,500.2773 -> 359.2773,PE,202630.0964356,310234.26159672,240614.05468754,323036.00427347,246098.43261716,374926.72790526,259145.58300781,561965.72790519,336394.22436625,326140.18640189,289730.49963378
C18:0,0.5333570897534757,14.891104805298122,9.210936587536708,0.00240573584196058,0.028187559776600066,283.3 -> 283.3,FFA,22301550.2360842,19678601.0795898,16225835.0603029,18776111.5244142,9476600.64111316,8039726.62548841,18046310.3190918,9760739.25512715,10584607.5898433,12012233.7978515,9905782.93481505
PGo (38:3),-0.5308924284124699,8.930658909916902,9.125543558822757,0.0025206498095098275,0.0292749153315001,804.5849 -> 615.5849,PG,162982.513030986,252261.536132856,226449.712341329,193127.133850129,251173.936553958,331938.042846697,195440.533935542,369902.204681421,323775.342834534,296955.39984134,31877.662261974
PI (36:2),0.5288754014095485,9.611104245953692,9.057047661604884,0.0026168417399651733,0.030127812727946863,880.5645 -> 603.5645,PI,430049.39099118,472597.29064952,551461.05578598,435278.09057623,526038.81689453,402547.60864259,409168.92822277,312863.56372071,269071.517944334,240780.49731453,118168.82824703
PC (50:0),-0.5169273543646457,3.8927544389300976,8.623256831251808,0.0033189789811379038,0.03788213940540159,986.9 -> 184.1,PCandSM,6240.7004470752,6526.7204551695,5649.960403444,6022.6804733266,6282.3804626454,9399.0606956496,7297.5605239867,9272.0805854766,7712.1205558769,9003.1406593343,3484.260234833
PI (44:12),0.5129925776870106,5.196555532959175,8.511464786188528,0.003529158658345873,0.03993680396281997,972.5332 -> 695.5332,PI,18938.741294859,22356.2814636264,26091.92204285,20761.081611635,17439.8212127665,17282.3411102281,17464.4812431403,16702.0011138841,11155.0406112685,9580.1806907602,10801.0206756603
PIp (32:1),0.509979474055018,6.610807966715691,8.420563610964109,0.0037100077027518294,0.041627544054605274,810.5227 -> 533.5227,PI,54497.903869681,58370.604217539,74573.544677752,50657.883789049,53452.02404787,40942.282745368,45464.863479611,43668.243209838,41844.92306518,27865.8019104003,21274.001495368
PEo (34:2),0.5078753813869976,7.398555712085465,8.353622156539984,0.0038491923634078767,0.042718081749154556,702.5433 -> 561.5433,PE,104283.386459334,93109.14678958,136514.989639297,81237.885253828,105223.105835003,76922.145355204,74676.025390686,59833.26443481,72149.625228903,72357.525207543,23853.201828001
PI (44:10),0.5078989582753823,5.07761585573348,8.343014946606331,0.0038717294636695975,0.042718081749154556,976.5645 -> 699.5645,PI,19603.6214332542,21584.5414810212,18289.761062618,19154.7413940465,18226.261169432,15286.5610122621,16269.3013763465,15030.660964961,10861.020683298,9084.1406326315,10041.1606292697
PE (20:4),-0.5058671068304244,8.833976715275936,8.289688271227533,0.003987083252348579,0.043627258067020815,502.2929 -> 361.2929,PE,147692.009979243,235577.512802146,204818.173080424,211354.753906223,220672.215148879,328346.584899908,215221.471710227,289094.236175484,307609.295502219,265352.898559556,34708.5024337565
"PIo (32:1), PIp (32:0)",0.5020760046807867,8.195859935693935,8.165949953074687,0.004268411186885444,0.04620950259234491,812.5383 -> 535.5383,PI,137967.649291991,170493.151122982,269682.401184136,144612.18786623,168672.811340313,127267.829650909,143030.3720093,108909.687652584,154185.47164924,81127.665496835,51154.763488751
TAG(48:2)_FA 16:0,0.5017297813758325,9.382700556395712,8.155584265804464,0.0042928767514036435,0.04620950259234491,820.8 -> 547.8,TAG1,425302.97265624,419572.63134769,426653.61328128,370107.82714846,405297.00927734,242565.8571777,285211.29980463,272212.42309565,336685.98217775,271754.75708009,99298.4867210266
C14:0,0.5003908699434729,14.063836920322723,8.112949416558024,0.0043950159876631366,0.04692742877149994,227.3 -> 227.3,FFA,10184609.1293951,11540561.1823733,11655821.3806148,10118859.4084477,11147817.3935549,7501027.52978459,6959051.56640648,5727805.08203093,9437186.00830021,7945385.86279297,997948.71582047
Lyso_PC(19:0),-0.49917959435221865,5.823195680884197,8.065122411909556,0.004512542653762742,0.04779685178865497,538.3794 -> 184.1,PCandSM,25992.8817977909,21127.221405033,18414.181304939,18390.4612655574,20537.2013473476,34820.902832015,33205.602340689,27830.322006228,23356.101623533,24883.4016265881,27197.76168824
PC (44:6),-0.495883300924704,5.220573786662122,7.956842349660292,0.004790591894567798,0.050339235463553685,890.7 -> 184.1,PCandSM,14185.3210716219,21426.4616012578,17169.2610092125,11075.0807380587,16647.2608337456,21725.4415931756,21142.4613914454,23177.9615554871,24122.8816451962,19795.5213012722,6433.9404563905
PE (28:1),0.49494963132142555,6.594664118329326,7.93386951704278,0.004851792950885136,0.05058089659033008,634.4444 -> 493.4444,PE,57987.985229482,46220.443511973,68143.465728806,57632.723587037,57042.104095448,45962.343048105,39727.182998658,37194.582611094,38176.322921744,37611.942779531,20307.101394663
PE (42:1),-0.49344353790586065,7.7468225840866385,7.888454618424021,0.004975135634981303,0.05146155922433785,830.6635 -> 689.6635,PE,74248.7641449,96412.426193285,95638.78591914,108106.88654704,105670.748474073,150462.150009078,96860.906402571,155947.991394023,125859.867889395,127327.429992639,17721.2412185647
C17:0,-0.49268027316508395,11.15707294431493,7.865875894181954,0.005037641790530816,0.05170416845475039,269.3 -> 269.3,FFA,1110185.19732656,965911.824218761,1040363.85528604,1042212.43060291,599705.183837976,963842.41271987,2028145.67260734,1557206.0593256,1126274.08862246,894918.35150152,542899.45812967
PI (28:2),0.49094003774140044,6.300693003946139,7.805243373431607,0.005209484935687534,0.053056600421925344,768.4393 -> 491.4393,PI,47118.963165266,48732.103622457,45751.9229736,41840.062423712,41170.403366081,35640.1227188094,37740.942192073,36010.22247314,24091.7217559858,22469.561737068,23780.661758422
Lyso_PC(5:0),0.4902014425788754,6.417740104500962,7.782717827155466,0.0052748382101015364,0.05331210526850713,342.1603 -> 184.1,PCandSM,32210.582290642,142712.810760517,28036.781677241,33745.462554927,29264.402099612,33650.9425506633,61469.924041719,31767.081970223,27439.30196381,27786.421905529,12894.06099701
PI (34:4),0.4881113631399067,6.653818339836583,7.7172687129674955,0.005469508137674842,0.054860824047587055,848.5019 -> 571.5019,PI,58905.8639373845,62011.483596848,55556.224411021,56296.184143073,59126.264129681,43515.703117372,51462.504257226,39849.622817984004,37093.46255493,31442.581985457,26416.7820510877
PIo (16:0),0.4869483095978951,11.79313168371296,7.684844245784915,0.0055686485737543,0.055435268508651825,576.3243 -> 299.3243,PI,2313786.38708491,2192092.44946289,2177293.30529803,2532860.14892577,2220459.78161682,1527535.8037115,1914569.71289058,1211397.20031746,1591319.53247031,1722166.66198776,66956.12475585
PC (44:10),-0.486337487005547,5.307718018311009,7.6554700372416855,0.0056600442747507616,0.055924616565447824,882.6 -> 184.1,PCandSM,15876.7011032064,22244.4417495622,13891.9808502192,19655.521423351,13683.3610114914,22962.7612991343,22957.3015976049,23612.8016052221,23416.7813491861,23277.521942137,6926.9205207823
C14:1,-0.48251443233000707,11.897321042221087,7.546139966885676,0.006013876327552003,0.05822560773105888,225.2 -> 225.2,FFA,1338198.2573242,1220790.00781245,1309913.2338869,1139728.74169921,1056816.25463869,1817173.4326166,1997380.8999024,1597413.7504882,1534966.86816385,1330600.15576175,2887207.9609368
PGo (42:6),-0.4820273327734861,8.299985722687582,7.529878495341564,0.006068400018428018,0.05822560773105888,854.6005 -> 665.6005,PG,97858.087341356,179338.952255312,136907.410430857,143371.291030875,139207.307891776,199062.378143233,185412.336608911,167958.592071504,166369.910003725,222725.614135729,40048.042541518
PI (44:1),0.4833795893335828,5.34377704075489,7.562891144559559,0.0059582331960283934,0.05822560773105888,994.7054 -> 717.7054,PI,22806.4814758411,29527.741683957,25292.8016433741,19653.281425481,20780.0014305118,18134.7014694232,18699.3212661782,18179.1412429886,13369.7810325619,13655.3610343991,10587.0007667536
TAG(58:0)_FA 18:1,0.48205239987318227,7.482337942979289,7.529750187679383,0.006068832225744808,0.05822560773105888,964.9 -> 665.9,TAG2,71247.704772966,223341.235046605,92686.206420898,87032.726806623,92353.267059316,74013.1650581173,92628.0059852843,71176.24560546,88020.846313493,65895.464233409,15558.7410926822
Lyso_PC(16:1),-0.47962290396374935,7.2305125615964805,7.453286602703656,0.006332072400889029,0.05971271030866758,494.3168 -> 184.1,PCandSM,71482.585586541,54942.523620616,48077.223480216,47314.9631538326,43085.5831680241,101127.106872519,78888.565856931,65386.28424071,56696.203796393,58458.104431169,86874.12619018
PI (42:4),0.47958992840161213,5.387619610187656,7.445610919381237,0.0063591330464668645,0.05971271030866758,960.6271 -> 683.6271,PI,21572.041381832,26351.642135626,26378.601837171,23575.341812123,23308.181640617,17284.2012138442,22642.721389765,19306.9613342261,12769.0809097211,12803.1208610644,10991.0806617742
PI (44:8),0.47960904072790395,6.716373847041893,7.452234883717893,0.006335773278847542,0.05971271030866758,980.5958 -> 703.5958,PI,55381.803955078,68182.404998751,66249.764801005,60727.323730474,60639.804504393,49151.443458525,53368.70329285,50460.563323969,32061.86247253,32516.962432876,22623.5615463163
Lyso_PI(15:0),0.4784665149070417,11.802116233833036,7.420667206402868,0.006447890150412373,0.05992781478805686,576.2805 -> 299.2805,PI,2297975.01318307,2244395.82263196,2213980.98327662,2550790.89721669,2177999.18139642,1549451.58593763,1928169.27368165,1215791.13403335,1627365.72375498,1726220.94482434,65583.445129386
PI (44:0),0.478593989455834,5.233568285524788,7.41379469229699,0.006472566098710069,0.05992781478805686,996.721 -> 719.721,PI,21229.5414199844,23934.581886283,22013.68152618,18803.4213333126,23255.221405032,15015.8210372882,19340.8013839796,17924.7611198371,14248.001022344,10044.5007018987,9635.200744626
