lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
PGo (20:0),-0.041176632332505694,7.751847870504647,0.027076199234215892,0.8692993925582374,0.9999320773204663,544.3709 -> 355.3709,PG,136275.270904498,85721.365997314,90957.98623666,104619.429229707,113535.089355417,93283.786071709,95700.806793187,113180.228790208,123405.389526426,88593.425735406,76997.704589857
PGo (28:0),-0.09046250627201073,6.479776893363464,0.13064664834428186,0.7177625117862088,0.9999320773204663,670.4753 -> 481.4753,PG,53159.083862282,42135.242614738,40537.8229065,45555.823425281,48543.963226277,39480.582717895,54241.504058836,49507.142730707,51177.143905643,36740.842849741,19947.0814209025
PGo (30:1),0.07482369851719953,6.017094304661267,0.08937408414794845,0.7649743910220521,0.9999320773204663,696.491 -> 507.491,PG,39446.002670272,31212.0218429407,29579.362197862,40388.622909523,32800.802474971,30898.022338864,33161.162414553,31124.142166134,30024.022171025,29669.321899404,17481.781234749
PGo (32:0),-0.12815254307461835,7.1478363491579495,0.2621732135748971,0.6086310438136581,0.9999320773204663,726.5379 -> 537.5379,PG,79474.465515153,69502.725372319,61075.924102799,72888.065734846,72386.264770523,58019.524353052,94254.066162132,75662.025024469,76949.685363766,61867.704345684,35948.30291748
PGo (32:1),-0.07339775236800027,6.185688220867886,0.08600402555498476,0.769320040153331,0.9999320773204663,724.5223 -> 535.5223,PG,41906.882858274,31981.822265619,34675.282089235,41310.683029175,33895.302764892,34146.282409659,40875.162689239,35583.442352283,37154.262771607,34103.842437738,20794.321502692
PGo (34:0),-0.10824469759663345,7.5748334746179165,0.18706937516833477,0.6653670266421557,0.9999320773204663,754.5692 -> 565.5692,PG,96750.906707716,85695.28674317,88444.946807838,79134.684967057,90154.62677007,67851.004608135,104416.266906777,91000.887207027,98853.126861577,86208.36602786,82031.646820037
PGo (34:1),-0.025173054293627345,6.852440028679174,0.010118580605762872,0.9198750178201993,0.9999320773204663,752.5536 -> 563.5536,PG,59054.764221199,50452.123687714,50248.203704815,73243.7253570709,51798.203796387,52924.443862909,58848.984039297,57598.764007551,52485.863586437,50582.863586436,42944.223022459
PGo (34:2),0.15461654600173905,6.649921701736063,0.3815511126275908,0.5367742740097877,0.9999320773204663,750.5379 -> 561.5379,PG,69479.94474794,47344.463165287,55324.204254185,68903.905395536,49344.524154656,48465.503173829,51461.823242202,50747.223785424,48162.643096921,45970.523193359,16758.56103516
PGo (34:3),-0.03684073631334103,6.333150168861304,0.021670215351491606,0.882967792453918,0.9999320773204663,748.5223 -> 559.5223,PG,56558.923828123,39747.24291992,35166.862228404,44054.923263525,35669.322631829,40162.922943101,41741.822784423,45779.963333085,43458.423385604,32596.7625503527,19137.981384276
PGo (34:4),-0.07087439820265815,6.13471284506465,0.08019221683511546,0.7770370933800814,0.9999320773204663,746.5066 -> 557.5066,PG,44643.502761862,32820.862625133,29695.242248531,36422.34234619,36729.262634275,37144.923034667,36345.122650142,36742.72286987,36581.762481683,31641.662582384,17564.0814361502
PGo (36:0),0.09995583120273384,7.034100598657252,0.1595136089707695,0.6896047203692153,0.9999320773204663,782.6005 -> 593.6005,PG,87694.546539295,59953.603988661,60928.744567861,75603.765228271,65238.964233385,61236.104614242,64815.324951159,64846.204315168,59762.544921866,55912.983978272,39090.182861326
PGo (36:1),0.11156637594141039,7.522928028264606,0.19872589946726293,0.6557512346505777,0.9999320773204663,780.5849 -> 591.5849,PG,136380.090026847,88414.685485827,81317.765380858,116659.1270752,93054.847381541,126196.249511627,83073.907348606,84368.766235268,72545.244415294,82257.486541712,37245.462341311
PGo (36:2),0.021681745039789205,7.346012097053581,0.007507106041796163,0.9309548422519515,0.9999320773204663,778.5692 -> 589.5692,PG,105996.807464585,83407.38592527,70797.144989015,107404.547668453,73437.024902348,93306.847106954,78992.446166995,81799.566040073,80075.826354962,73781.56436159,34050.622344982
PGo (36:3),-0.03460769197305179,7.548508077615156,0.019126351769131134,0.8900048633332011,0.9999320773204663,776.5536 -> 587.5536,PG,121355.028808658,90807.546844475,85728.765777587,116557.028564472,85733.506134041,111313.588317897,89774.88635257,105401.927734305,93206.705657934,81869.84585573,36969.082763671
PGo (36:4),-0.03827868732262744,6.5795940207978685,0.02339591725080936,0.8784319959889978,0.9999320773204663,774.5379 -> 585.5379,PG,63094.664489709,44690.443542466,42195.3428878681,53481.024200423,44434.363098144,47839.203765865,51228.343551653,54311.483673039,45424.963623049,40738.562500004,24695.20181274
PGo (36:5),-0.026650902173504035,6.4100135584334295,0.011340768528867784,0.9151911737065035,0.9999320773204663,772.5223 -> 583.5223,PG,61622.963836679,39687.943328863,35690.542404165,48382.60342406,37168.782669076,42195.002838161,45428.523223933,47820.644302387,41407.142974844,36039.842987068,21287.301391612
PGo (38:0),0.16170494097133326,7.067730091785136,0.41733919921352935,0.5182677269233601,0.9999320773204663,810.6318 -> 621.6318,PG,87109.265319827,60331.064086895,60868.424163788,70091.424743638,84209.546554534,60651.404510504,70599.88415526,64041.804565433,58152.003784169,52684.303771979,40857.742828366
PGo (38:2),0.028888426713863713,8.811220376702028,0.01332823422853835,0.9080900570037287,0.9999320773204663,806.6005 -> 617.6005,PG,347949.003906261,216230.556701741,220000.877136319,223236.735290507,280023.079315195,296803.678161754,258366.960693307,180754.95227049,240310.696167063,213060.713623013,36808.422454835
PGo (38:3),0.09920311217922881,9.15010988788364,0.1571455602684182,0.6917982434525318,0.9999320773204663,804.5849 -> 615.5849,PG,423098.513336127,298198.900512607,299291.884765717,288586.000030504,374250.665710373,381795.327148559,323392.502929704,219467.49420171,292568.842102192,266655.918334938,31877.662261974
PGo (38:4),0.09115149692175696,6.803929353680904,0.13265053160341722,0.7156995523548523,0.9999320773204663,802.5692 -> 613.5692,PG,84803.986785957,53328.483825699,52539.623458881,56548.543777459,50542.724151626,53983.363494849,55659.423889156,56418.6437378,55933.924041719,40889.602523815,32839.762664801
PGo (38:5),0.056325510683938346,6.476993361652938,0.05065379339487208,0.8219295048543257,0.9999320773204663,800.5536 -> 611.5536,PG,69603.20529173,41330.982788093,40740.302978516,48691.923248305,37076.322769186,40998.743133532,45478.103485118,49909.46295165,39840.322875979,38063.462707494,24359.681518553
PGo (38:6),-0.1874457216126336,7.3535634103913905,0.5607055655907516,0.4539760991077012,0.9999320773204663,798.5379 -> 609.5379,PG,101670.886291557,74439.304870641,63711.844940179,107417.485626216,67065.144317603,122719.968902586,83713.146377541,113355.969116239,64083.804046691,59917.704559316,32510.862213134
PGo (40:0),-0.13969920606060518,7.899037708090348,0.3115514738451566,0.576729695898325,0.9999320773204663,838.6631 -> 649.6631,PG,140219.068481435,106400.146575917,70015.785888689,252410.583343509,73167.685424757,232130.117859361,116505.750579781,151875.747009283,79444.20678704,79578.606628455,30182.402404798
PGo (40:1),0.005418961707790019,7.39506483985385,4.689466026093214e-4,0.9827230205774918,0.9999320773204663,836.6475 -> 647.6475,PG,132903.02938851,79090.825378428,74313.564910917,83593.805358867,90772.546295138,93079.286529486,88401.185455271,84293.844970615,88390.307037421,77516.04585262,28976.661941525
PGo (40:2),-0.18660274433141308,6.57519556969713,0.5556161282227094,0.456031983706271,0.9999320773204663,834.6318 -> 645.6318,PG,68875.765502917,43181.602798443,38553.822631845,45671.002685549,44045.962875353,55852.46331784,53298.563766479,58736.044174155,47970.643737806,41633.08346558,19409.78153991
PGo (40:4),0.27352552900124194,6.471044715613516,1.1928259059590687,0.2747602778294296,0.9999320773204663,830.6005 -> 641.6005,PG,79396.565521215,38977.982452392,36800.222335806,50464.383270249,53843.923644987,40981.343170204,45113.882827763,41617.463317862,39620.742218008,34265.902221667,19963.681449887
PGo (40:5),0.23823177615447086,7.061741817737375,0.905272270889725,0.34137194413209176,0.9999320773204663,828.5849 -> 639.5849,PG,151317.191192611,58021.343505884,63636.404830857,62233.32464599,52744.823638933,61048.824478147,67797.105285659,59490.583923328,63556.584960946,55138.723388655,30436.9620819
PGo (40:6),0.03366687744213778,6.784037938349171,0.01809865041445846,0.8929825217809995,0.9999320773204663,826.5692 -> 637.5692,PG,85671.546569865,46749.983367928,41606.242797866,62128.323898295,46976.763031028,54768.203430136,54156.624053939,60116.724761928,49701.52349854,40593.643157961,37117.622375489
PGo (40:9),0.05268593038119905,6.6237552630788334,0.04432093831246675,0.8332576401355908,0.9999320773204663,832.6162 -> 643.6162,PG,79060.725524902,46650.603317221,37870.823089597,60090.685058628,44305.863494878,55236.964004562,47318.223556514,60655.30314634,43907.022766109,35427.182922364,22904.161453249
PGo (42:0),0.16632729562850967,6.770882289443945,0.44151125702830996,0.5063939364751433,0.9999320773204663,866.6944 -> 677.6944,PG,81956.185699485,49609.563293457,41320.262969971,87995.246086055,50523.503509504,46028.183334347,63042.564697261,57568.963867183,50450.843719479,42396.482940678,23629.661514279
PGo (42:2),0.0014528544062028114,6.516118644175727,3.370384092704626e-5,0.995367906468459,0.9999320773204663,862.6631 -> 673.6631,PG,78655.525176994,40362.40315247,39711.862838745,44440.043548575,40686.902740471996,50646.703063965,44102.003601081,45072.282669072,45968.883773786,42524.562805177,21484.821716308
PGp (16:0),-0.2903688302061431,7.292793924046492,1.344141119821927,0.2463049916081098,0.9999320773204663,486.2926 -> 297.2926,PG,75490.324493419,70443.124725349,59151.863891569,72645.264770504,57583.004669234,66736.464599597,96749.24804682,84689.646575887,76686.185455295,62143.204010106,71245.863723753
PGp (20:0),-0.16815327993557447,6.375898929496228,0.45121790671341344,0.5017571566367828,0.9999320773204663,542.3552 -> 353.3552,PG,52161.78358459,38933.203369139,33957.342407237,41970.803085336,38688.862457288,43956.803771982,47605.683471668,45109.403701811,44567.02334595,36504.822631843,20941.201492316
PGp (28:0),-0.013157001259282394,6.1566709979747145,0.0027638494332222763,0.9580726673317298,0.9999320773204663,668.4597 -> 479.4597,PG,44933.50271608,32699.162193315,28177.682220469,43390.0636787323,40838.482513413,35237.022338862,44141.203506455,35833.8624877879,33967.12251282,31468.082305908,15410.101081845
PGp (30:1),0.015755210320793286,6.195857154805392,0.0039632065327168675,0.9498031316657257,0.9999320773204663,694.4753 -> 505.4753,PG,44665.8431091282,39347.323181159,32492.382369992,36386.362571713,36838.402679428,36528.742538447,37787.242752058,37728.962287899,32837.522178658,32411.422317518,21354.321609494
PGp (36:5),0.0140834261066709,6.844177822734917,0.003167177257125786,0.9551205994933084,0.9999320773204663,770.5066 -> 581.5066,PG,75475.905761735,52060.74304198,45038.382995599,70303.704803407,58365.964202891,57633.20358269,57135.903686572,60804.024688727,55662.564529424,49103.963439923,31469.921966556
PGp (38:6),-0.21863999188641356,10.119446042551688,0.7627634617165313,0.3824650856497603,0.9999320773204663,796.5223 -> 607.5223,PG,575461.670409722,523593.266357843,473808.555603109,917694.122070317,456138.369018258,1062511.59857202,487176.832275342,924227.804931673,411702.526428333,341623.159851035,84023.126892065
PGp (40:6),0.05497745412018044,7.466517699068748,0.04826544312345504,0.8261094964566801,0.9999320773204663,824.5536 -> 635.5536,PG,140305.370513935,88642.746276884,82741.84625246,90497.766296334,81136.025756777,106954.847473187,86308.966705303,83371.485687252,85007.586212172,75696.704925533,38004.782745347
PGp (42:2),0.10274211659318515,6.315240729745477,0.16850938829838924,0.6814399732634793,0.9999320773204663,860.6475 -> 671.6475,PG,73302.76524354,37695.443237312,29695.06190491,44979.243774401,37381.022460937,39928.783065794,42600.382904072,43104.323303216,36252.722885133,32799.301986677,16267.981216432
PGp (42:4),0.04241208673434015,6.432631330979918,0.028720317972997123,0.8654264174381882,0.9999320773204663,856.6162 -> 667.6162,PG,70023.60528562,37266.442779545,33918.221984845,45040.923507697,43193.382904029,43059.283355717,44803.102737415,46661.48345948,41064.362884511,33677.242507919,23288.3215408296
PI (14:0),0.26970227967697724,7.543604177829679,1.1599409792629558,0.2814777811487273,0.9999320773204663,562.2723 -> 285.2723,PI,90370.165481472,113369.986618119,118458.907318123,131607.488738965,109759.550018249,78193.106323259,94019.726165777,98169.967803926,65462.644348142,105814.527832042,25385.721817015
PI (16:0),0.14419521986874337,7.610746944079763,0.33191077006586056,0.5645361177261751,0.9999320773204663,590.3036 -> 313.3036,PI,103427.286956779,114041.928222698,115133.108169572,118472.246948325,110044.348083471,78044.065429686,108551.127777072,101117.186645556,84519.005737385,107525.647155777,31033.482208246
PI (18:0),-0.012416189116563756,7.981345630710534,0.0024619826068033035,0.9604265077975405,0.9999320773204663,618.3349 -> 341.3349,PI,97259.027313241,111138.42807002,144621.371032669,149574.069702116,137390.869232078,118151.348785407,127925.608581513,135594.487396287,119057.747467116,109727.569580023,79318.48617554
PI (18:1),0.15654897356179068,7.103296656456543,0.39116796055935765,0.5316861102296085,0.9999320773204663,616.3192 -> 339.3192,PI,73422.524963394,71578.185577421,93267.227920548,76546.005462651,74120.585082983,59765.32415775,71738.124816929,76765.804946921,55902.603652982,65840.7841186685,27611.782173139
PI (18:2),-0.21267124429682654,6.9772643282209,0.7215972779046067,0.39562047236036724,0.9999320773204663,614.3036 -> 337.3036,PI,68987.344787582,62505.94369505,61167.48480223,66753.92398066,59170.843841537,65757.203704776,74038.424514776,90371.745544495,61611.623794575,57148.224319481,21166.5216217
PI (18:3),0.19102150779063665,6.812038192817245,0.5822461202253635,0.445433257843483,0.9999320773204663,612.2879 -> 335.2879,PI,57326.584304816,53644.383148185,99947.748245331,66396.145355264,47933.322952282,53415.343566869,59165.143554688,64902.16426847,44506.443847661,47169.103057876,20215.501457203
PI (18:4),-0.17197476712020018,6.120457892389014,0.4719180848950373,0.4921060807673675,0.9999320773204663,610.2723 -> 333.2723,PI,35580.902145385,34995.0624809202,32697.66271973,35197.702499387,31921.722427369,33073.542099002,40991.902893084,43285.883041437,32251.462432865,31919.762054446,18556.781669614
PI (20:1),0.08974420315034931,7.224081639826067,0.12859543168463006,0.7198928115065142,0.9999320773204663,644.3505 -> 367.3505,PI,78418.445251486,89219.10592648,76653.065979041,94870.885894739,77613.7657471339,61442.284088124,83823.566436735,79023.565292339,67730.125030467,77716.80578611,27839.061950692
PI (20:2),0.004290666658441095,6.846568851669646,2.939751628474596e-4,0.9863203778077876,0.9999320773204663,642.3349 -> 365.3349,PI,63855.024505646,58940.804519627,56005.303863513,78062.025283867,55200.303894048,65395.804473914,64714.204956073,60020.825225815,49925.603240918,52948.56396483,22036.3013839546
PI (20:3),0.07472598514845782,6.51484328940494,0.08915204022071066,0.7652579412081696,0.9999320773204663,640.3192 -> 363.3192,PI,54393.582588232,48964.8038178,48584.0038414367,54856.244033786,46068.162979166,41699.223159783,56190.763992272,49713.2829132334,36414.223114025,42626.182739259,17992.4411544741
PI (20:4),-0.05195381868437631,5.40778910917103,0.04308291274827525,0.8355692303975889,0.9999320773204663,638.3036 -> 361.3036,PI,22858.001556392,22823.7813415444,20437.661270139,22921.101585378,20429.8413467304,19211.6016082779,23985.4018325822,24813.881820668,17865.601058958,21355.121582034,10579.6807937581
PI (20:5),-0.18249283592842586,6.320057099782257,0.5313802430498527,0.4660271540511559,0.9999320773204663,636.2879 -> 359.2879,PI,34260.342346189,35304.242584244,33784.7625427305,39061.58312989,37264.462844863,34645.262786865,54309.76335143,38483.962188708,34555.222076398,31057.382110592,34371.4824752779
