lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PI (32:5),-1.389595761576099,6.2159046620858325,13.551806752117272,2.3206792050569378e-4,7.26378077422077e-4,818.455 -> 541.455,PI,7178.1004562365,30741.322265636,15992.9812049855,12479.8808555683,18302.9811630275,43345.103363045,60387.525115887,48495.142547573,42558.262954668,43207.303573645,22352.6815948555
TAG(48:3)_FA 16:0,1.3884068626282284,9.114666079859663,13.532038206092693,2.3452520582893974e-4,7.323381427299912e-4,818.8 -> 545.8,TAG1,196935.473419108,504381.912933213,482985.796387185,222600.837646441,419168.251678436,140195.50921633,143453.249572822,184356.35626219,131889.92871097,163388.4097901,31719.7424773977
PIp (40:6),-1.3870946617262527,6.810288143565944,13.505874886171341,2.3781774403101833e-4,7.408722190519253e-4,912.5696 -> 635.5696,PI,11628.6007461517,49085.4837532026,26343.2618026729,23815.2615890494,23640.1017417825,63128.564300543,87841.965820273,87456.206909198,65842.224670394,68546.164916972,25681.041992186
Lyso_PI(17:1),-1.3743452909936544,7.732969608281346,13.268197475735178,2.6994663692546833e-4,8.389890781439438e-4,602.2962 -> 325.2962,PI,21620.0615310709,90080.44552612,53402.123977647,32275.3221016005,53944.423698431,145559.510665851,146745.072479215,131094.231292722,141169.15072633,131402.110855158,52434.483703618
PC (36:6),-1.3693071127981515,12.018020924233042,13.175378083309628,2.8365149360798744e-4,8.7951891694842e-4,778.5 -> 184.1,PCandSM,1356626.91940303,1565018.07263183,820650.033508243,1241539.29342664,60440.3839225685,3283699.6237794,2150498.8945314,2518258.75927716,2101996.93652353,2893394.16406176,1371367.05371125
PC (34:5),-1.3669320196188572,11.409885989100562,13.13126750238007,2.904082403933956e-4,8.983656782262985e-4,752.5 -> 184.1,PCandSM,930768.829300439,1143520.70526121,537666.072296091,756436.60501115,66153.44542313,2148221.38940388,1424400.27294927,1741970.93383795,1410231.35656754,2030897.75439508,742082.99658199
PCo(38:3),-1.366206926101783,10.82826126150434,13.117776895596766,2.925069240362818e-4,9.027486420140724e-4,798.6 -> 184.1,PCandSM,675146.09577942,738660.411376438,78641.625213637,556074.695892818,67975.7050094915,1325274.43811036,939856.02160734,1058582.39453121,854903.01623542,1190467.30590839,784649.71337909
PE (30:2),1.3650360249601958,7.374112987279713,13.095102152695517,2.960688559483106e-4,9.116166634315423e-4,660.46 -> 519.46,PE,129098.969909752,85673.006347664,91602.686157237,116675.24807734,107019.886718742,43506.002807644,38226.962615969,51052.823608402,45805.422607417,47775.283874505,15875.7610855073
TAG(56:0)_FA 16:0,-1.3555871240201487,11.61388275209772,12.921601321275375,3.2481187106181056e-4,9.977979519392973e-4,936.9 -> 663.9,TAG1,585373.242004458,886621.026611285,854975.332458383,561540.545104978,1090992.6893311,908238.84204102,6856265.93115191,1126233.00756844,1714235.78759763,1034164.11328118,76772.1254119711
TAG(60:7)_FA 18:1,1.3551140704825122,7.782669714731868,12.912155483378882,3.2645513655283487e-4,0.0010005245388795218,978.9 -> 679.896,TAG2,194070.393097022,134495.428100535,92302.126602234,135309.708160388,159575.854492257,60003.884033179,67188.924865731,59736.204162604,55818.76336669,64303.96423341,14521.0809783973
C18:4,1.3499092904167571,10.33385214424152,12.81714791944978,3.43456882864158e-4,0.0010502007226608433,275.3 -> 275.3,FFA,697285.42858895,666861.28771963,680359.40917974,954811.02478021,878318.66186522,305686.000549248,659226.688293459,263081.839508078,260310.59860225,227806.71566779,242991.895873994
PEp (34:4),1.3494921103406654,7.455900132562327,12.808638810331104,3.450225033480084e-4,0.001052557130029408,696.4964 -> 555.4964,PE,133088.269531295,97346.686401382,96844.686584457,126758.809570341,109136.067688011,57188.924285839,56609.304275515,39442.442504859,39391.383041378,50101.903045659,15795.080947879
TAG(60:7)_FA 18:0,-1.3487759154472,8.48754341966052,12.795933701320564,3.473735671449707e-4,0.0010572933399998648,978.9 -> 677.9,TAG1,86857.626190203,64324.424896247,72001.045196535,87055.2866211209,98652.906555158,236456.05639643,244365.17846691,237467.0163574,221716.91503908,226535.71667481,90128.0671386828
PC (36:5),-1.3482110202687876,12.095877726285728,12.786102867510632,3.492038324388179e-4,0.0010604263168554927,780.6 -> 184.1,PCandSM,1435644.96318099,1689017.27929727,909723.356994511,1294080.45172125,68246.1028594782,3442972.15722627,2236710.94555668,2705864.612305,2258028.85424817,3000587.81176758,1425858.84960894
Lyso_PI(16:0),-1.3402741971467715,7.246244839134601,12.639799159728684,3.7762054494446234e-4,0.0011440951979553046,590.2962 -> 313.2962,PI,16924.6411476076,69419.024291949,38664.242828380004,24991.1818847705,38044.322936986,100311.988281274,108773.487915083,105602.626648036,99861.447998117,91028.646118189,30428.102142322
PCo(38:4),-1.3396867338003906,10.863877301769081,12.630230468057558,3.7955837920602986e-4,0.0011473408540383185,796.6 -> 184.1,PCandSM,721800.427963361,745089.033996582,84278.345443715,566527.348938029,57979.9653739677,1318400.4624022,899734.01599223,1062567.78356928,881567.8635253,1243607.13146959,843902.08203144
PE (32:2),1.3372961809132122,9.24898526276237,12.586523542029084,3.885381785435947e-4,0.0011718099052203175,688.4913 -> 547.4913,PE,608332.0253905,427331.818359585,405578.372009279,285030.88183592,323157.2652587,168074.09146115,151698.489761391,201564.373535086,168746.950256347,171793.610870513,28738.222015356
PI (34:6),-1.3308816313260043,6.7922731002024594,12.46858897778293,4.138525926685897e-4,0.0012453200743027563,844.4706 -> 567.4706,PI,9604.7406959474,52029.9837150512,28088.4218559445,22836.30142974,23339.3815841629,68217.36547853,76799.066039986,76205.526000916,67165.365203847,71477.125823914,27442.641906743
PI (16:0),-1.3294834268494082,7.243984127560589,12.44373568013998,4.193960916438606e-4,0.0012591392864772595,590.3036 -> 313.3036,PI,14368.9008560128,69672.365539541,38428.6228294422,26387.2620086484,38917.202590935,95527.406433087,101873.667297353,106260.707580617,105757.387268116,92766.465881311,31033.482208246
PEo (34:0),1.3286407964967486,8.316459964844775,12.429182992676033,4.226767664978502e-4,0.0012661177349392618,706.5746 -> 565.5746,PE,275399.65844724,162390.31042477,171688.35363768,213675.27294906,191069.05297847,88060.686706535,79839.104492173,96126.166137654,80005.905944833,97319.666412342,33634.402069091
Lyso_PE(13:0),1.327246507286738,6.3187756553388805,12.402310573742511,4.288029373160258e-4,0.0012815690496758875,412.2386 -> 270.2386,PE,37963.262451156,46278.143783557,51037.283630366,54768.283996574,54580.323974606,18711.3615188664,23323.18164063,23228.561462399,21071.7416152924,22324.661552426,11607.6007690386
PCo(38:5),-1.3260385516635158,10.87990136004747,12.38256173904665,4.333621721167792e-4,0.00129227818892481,794.6 -> 184.1,PCandSM,741512.896179156,758821.629135158,90035.586990333,579929.306945893,44029.1231994604,1359241.51574654,886956.82641519,1085136.38879407,886304.6755373,1216592.73657223,863010.7226561
Lyso_PE(20:3),1.3157009662633914,7.717365765144021,12.195752806727796,4.789844268717694e-4,0.0014251132161308374,504.3012 -> 362.3012,PE,94027.226837143,127300.949279784,129531.490325926,164228.811370821,147442.229766854,45652.083511378,64704.5242461261,58071.5237808322,65518.323150612,62955.264183078,17147.0212631224
PI (38:9),-1.3048113989064032,6.591459263049425,11.999919493772268,5.320284873338725e-4,0.0015793850162108681,894.4863 -> 617.4863,PI,8673.2407264704,41812.8630256612,25441.2816581612,17484.6611785803,22684.9816627537,54950.543762193,65776.684600851,66093.504608159,61014.704071059,57737.664215067,27419.662048341
C22:0,1.2982964780964243,12.765775538641511,11.886037900929296,5.655630096717239e-4,0.0016751799212647927,339.3 -> 339.3,FFA,4347837.28967326,2779348.09826557,4571323.14502022,3785185.27172852,4427580.06762663,3051352.82446292,1543086.27380362,1854449.39477535,1508542.60455319,1052557.79089365,1849533.07275394
PCo(38:6),-1.2960982543498396,10.882333834192451,11.847006468407926,5.775411246410578e-4,0.0017068402880016974,792.6 -> 184.1,PCandSM,703300.077560349,752335.555602519,134819.84989937,589742.075133818,50970.7429619674,1326773.87390129,919528.98120091,1087428.32885744,882189.44555673,1178551.62036117,876032.53759741
PCo(36:0),-1.2920264092131875,11.758216413678463,11.775048638926815,6.002994408716419e-4,0.001770148017180521,776.6 -> 184.1,PCandSM,1189560.89025921,1384893.1128541,725099.060302714,1050624.13085976,48536.3634871889,2671036.16259809,1788535.55786145,2028986.21972657,1779248.63854982,2410541.69873096,1127883.62207039
C18:2,1.28809128436317,11.55466113343601,11.70564435196866,6.23108009608519e-4,0.0018333222327148425,279.3 -> 279.3,FFA,2393619.57495116,1190041.42053216,1913736.40856834,1734026.43994043,1930223.17797911,655496.111206052,1934845.7579961,807854.673889682,489303.013549812,344868.525512661,446813.713134713
C24:0,-1.2852481069924024,10.927846515374501,11.655573552259739,6.401046614251652e-4,0.0018791542610352965,367.3 -> 367.3,FFA,1166661.9951172,598507.543079457,395081.683990636,78511.4651793878,25871.6419525097,1183073.35020401,1320410.69068853,1014802.25009163,1072235.48063668,747710.246917825,1044816.5463567
PC (34:6),-1.283012066864727,10.844842787058102,11.616304582959856,6.537616552905356e-4,0.0019150009548775865,750.5 -> 184.1,PCandSM,683530.287735054,807657.825988681,376476.163909937,523181.313964863,46255.002933489,1435223.73461924,921175.31860346,1154957.30505381,953769.38427749,1387585.81439219,481008.91406247
TAG(56:7)_FA 20:4,-1.2826778953982212,9.538529417087009,11.610300133179408,6.558756750655412e-4,0.0019169523041650696,922.8 -> 601.8,TAG2,193529.832550083,157783.530517649,167212.99060054,212301.51513669,205919.716735817,451888.03051741,543107.97851563,543692.2221679,448821.05346658,548841.18554693,97610.2864341495
TAG(58:0)_FA 18:0,-1.2821793029511,11.639174491441294,11.60173183001461,6.589043269353436e-4,0.0019215623983753192,964.9 -> 663.9,TAG1,579615.007934108,851770.920684767,1238212.21304325,505663.218719529,1037093.46255493,874718.65551734,6916722.24707006,1132714.04150356,1647591.62329082,1110761.76123092,76068.1050109935
TAG(50:4)_FA 18:2,-1.2783448720625386,11.060804576210133,11.534528746495198,6.831539240051061e-4,0.001987902846995078,846.8 -> 549.8,TAG2,308219.52514642,296964.981567301,417705.656372181,838167.16247563,760646.4990236,1330732.1757812,1510468.9248047,1683216.5468751,1252488.6259764,1646794.2929688,192816.451930992
Lyso_PG(18:2),-1.2780285998867469,6.677195647970935,11.527409558189873,6.857750613510995e-4,0.0019911539062036306,526.2801 -> 337.2801,PG,10250.1006507837,58737.184509264,32931.962341297,22026.281715396,8029.8606300372,58086.922912678,66400.964675883,63308.444656329,67663.484649637,63509.385330133,31031.982513428
Cer(d18:0/26:0),1.2774751717679287,8.53814807561031,11.518968446992403,6.888960704249638e-4,0.001994199369937332,680.7 -> 266.4,CER,394694.984893749,183556.572509792,209962.995056208,176701.352355983,199063.854431216,108160.167137103,105351.167190615,101946.187583955,109997.107589647,91076.985961895,55393.903274538
TAG(56:3)_FA 18:2,-1.27733259553269,8.513367289462634,11.516432961350802,6.89836337939047e-4,0.001994199369937332,930.8 -> 633.8,TAG2,100004.666290232,76042.325927735,80485.264892583,92248.127075237,105056.127929656,231926.81542972,260479.378479018,259105.33837891,219954.713378904,253609.25976562,59618.1046790833
PIp (34:4),-1.276226424472272,6.127220059702102,11.495089645680084,6.978029270282036e-4,0.002012834586896169,832.507 -> 555.507,PI,6422.2804832443,30809.7222671479,19308.8213462806,12547.3210563679,18546.5612869279,47875.522583047,47334.683914217,43213.443206787,46829.923629714,42109.123046888,15317.2811889626
PI (26:1),-1.2719224180613045,6.969831904669352,11.421163620817422,7.261220389238473e-4,0.002089968651163421,742.4237 -> 465.4237,PI,15292.0211029008,59465.424194328,36785.602569586,21312.2614478992,30172.902252205,92199.887664759,98483.867553748,81574.606460517,73019.82502742,71265.584915129,22522.461471559
Cer(d18:2/14:0),1.2659384161397225,7.242997839296025,11.317446544627046,7.678222731290155e-4,0.0022051988928911423,508.5 -> 262.4,CER,94647.0067443675,90405.24586488,109313.568496632,83280.065628049,90744.16636656,49305.2034759449,38804.6627922064,40171.2226486301,40215.922721859,44215.0031509413,20787.0814590461
Cer(d14:1(4E)/24:0(2OH)),1.263566386872299,7.615947254840271,11.276538383153593,7.849278195593895e-4,0.002249446824884484,610.6 -> 208.3,CER,112406.148368843,89883.1262817159,102029.166839598,139234.949409505,127630.629241938,46570.2233200027,52330.2040557826,51112.6436881797,61598.0038795441,53816.0241546619,42214.8032379164
PCo(36:1),-1.2623368504209105,11.446615844055412,11.256030541953805,7.936474756009196e-4,0.002269523234763753,774.6 -> 184.1,PCandSM,985313.921218842,1104555.47860716,636458.955673143,898724.125793049,44833.2026443482,2257623.61499021,1409390.70849599,1717987.8607182,1389066.59277367,1994618.85351581,776657.6694335
PC (36:7),-1.259301659366142,11.740940249421017,11.20358150423272,8.163960940189378e-4,0.0023252747729454594,776.5 -> 184.1,PCandSM,1206239.75270089,1393816.68112194,730847.230224555,1066705.66683955,54386.6036300336,2701269.0783691,1730027.71447774,2064509.4675299,1677520.69763184,2401768.5217291,1057939.79589822
PC (36:8),-1.2592680280615962,11.431203309318706,11.202990451871305,8.166561702565247e-4,0.0023252747729454594,774.5 -> 184.1,PCandSM,985520.633087258,1159126.05993652,625604.437194777,846394.786498987,42880.1633224549,2196357.16052232,1388202.46313476,1744740.9261481,1394287.25622552,1956600.35595703,762587.417481
PE (28:1),1.257328545707325,7.64431101399804,11.168826608618701,8.31832205642141e-4,0.0023634030907085726,634.4444 -> 493.4444,PE,142696.488708491,113788.106842034,124088.568481417,123199.60906978,123559.527404771,57987.985229482,46220.443511973,68143.465728806,57632.723587037,57042.104095448,20307.101394663
PG (18:2),-1.254762057504325,6.656530898580279,11.12373379000269,8.523004008126115e-4,0.002416372014295284,526.2875 -> 337.2875,PG,10550.5607566858,56905.964111304,31500.222015377,22891.9419212341,8287.6405754091,58267.524017332,70672.204940828,59825.5235824419,60595.224990958,61492.583724959,32124.642425542
PC (34:4),-1.254017747671096,11.524472397873785,11.112516148728902,8.574708272281956e-4,0.0024192189110305755,754.5 -> 184.1,PCandSM,1064636.02369691,1268224.32916263,606364.321395806,920053.899505563,80245.645080586,2293484.20214829,1536088.20788522,1832442.60485791,1564709.30737345,2096855.63915977,768851.27685517
PIp (30:1),-1.2538881946080835,9.117683675417554,11.109673320625006,8.587861693235427e-4,0.0024192189110305755,782.4914 -> 505.4914,PI,12837.7809906042,166189.254058821,34283.4621810859,71601.4642716191,37324.4825134254,183353.795532225,132139.089477486,165250.629150374,147005.35025018,141129.709838823,748550.81628408
TAG(60:8)_FA 18:2,1.254333626276049,7.659553164133707,11.11727474099547,8.552736397593575e-4,0.0024192189110305755,976.9 -> 679.9,TAG2,196635.275596582,132777.629943812,93401.127090425,135170.59024042,101960.846145608,55118.404113794,62391.544738767,60231.244201639,53107.143920885,64683.924133284,14474.2011070249
Lyso_PI(14:0),-1.251603983288405,7.199201902149346,11.069980589709305,8.77366007273396e-4,0.0024663112391294616,562.2649 -> 285.2649,PI,16171.461235039,68295.144958469,42301.50286867,26755.1821060156,37914.182418836,99386.0276184809,109312.669433613,90673.806121792,101261.246826186,84591.226425205,26588.861999508
TAG(60:11)_FA 20:0,1.2490794124880242,7.048597397473893,11.026660190119852,8.981080887214284e-4,0.002519269299718583,970.9 -> 641.9,TAG2,125613.488006602,93824.166107259,82669.265274068,61886.044036859,66343.8042603,36933.722686756,40212.942962651,42351.162841814,32752.662353522,40065.042633075,12032.3409233141
PCo(36:2),-1.2484751438778667,11.239979184194892,11.017351303120904,9.026295606916068e-4,0.002526599446840777,772.6 -> 184.1,PCandSM,889393.967072089,1039641.58462527,501323.155014062,768233.093811101,35966.0228920191,1916325.63659676,1223402.4837649,1548568.8406984,1215172.50244147,1697278.10644521,659523.42968753
"PIo (38:2), PIp (38:1)",-1.247232595706107,6.502703375064961,10.994253363960523,9.139482397432369e-4,0.002552884956582375,894.6166 -> 617.6166,PI,9767.7207794182,40108.222537987,24182.921630857,15601.1012725817,22109.8814048765,52871.98373411,58179.703918435,62548.383483893,55831.523437483,52843.843933091,26761.902008049
1-O-tricosanoyl-Cer(d18:1/18:0),1.2438988631030454,5.626043312496893,10.93603441222649,9.431181471515201e-4,0.0026232950143458248,1001 -> 264.3,CER,33142.9823646372,27315.0818405166,35030.682472229,23730.9216880781,30455.5022582985,12626.2009735099,14918.2010421756,13095.320857998,14477.3210067864,14206.1609039405,8089.5405235275
PI (18:3),-1.243890583997869,6.635284730454037,10.937350091967346,9.424486561885213e-4,0.0026232950143458248,612.2879 -> 335.2879,PI,11399.5409202573,43218.843444829,29144.801895133,16043.4611358587,27575.321960445,69435.105285655,64673.944335945,61752.164535537,66192.623580917,61593.244064336,20215.501457203
