lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
Cer(d14:1(4E)/22:0(2OH)),1.272439595438603,8.231881603627581,10.064373181945484,0.0015116398582793755,0.004350893852960637,582.5 -> 208.3,CER,113827.026977512,113163.547515827,150637.46955114,196351.894424315,199784.394058388,71411.6850853262,70125.604877413,53175.7839164638,90786.5662307846,67561.1852798352,124610.608993531
CerP(d18:1/18:0),1.2687344820879913,9.039303955603673,10.007847041302966,0.0015587463582183699,0.0044767465906315005,646.5 -> 264.3,CER,309114.462615733,259689.238800104,494275.912109294,213366.835266203,273747.861297609,128101.38890073,150007.1111144,129271.08825679,154688.490257224,129910.808113097,110978.788505661
Cer(d18:0/16:0),1.2642095088606802,7.627759361227725,9.938330136627883,0.0016187232407745378,0.004638938464903653,540.5 -> 266.4,CER,141542.32943722,111687.168090804,124060.82867434,113658.207641586,111502.387573233,53526.8638496637,58359.1043396056,51956.443893438,49612.4432182333,52987.583366389,34020.262260431
PC (36:2),-1.2634842148288403,11.092607524440703,9.927839520132693,0.001627975070966144,0.004655375796888067,786.6 -> 184.1,PCandSM,747634.778908265,825218.544890864,434101.304443278,677137.729797331,40931.1231231415,1789394.43188466,999294.17456084,1414234.85986343,1056623.44702145,1123402.67504886,825606.23437499
PI (32:5),-1.2630905900910336,6.141914477394396,9.91993948929803,0.0016349775693063873,0.0046653239262104676,818.455 -> 541.455,PI,7178.1004562365,30741.322265636,15992.9812049855,12479.8808555683,18302.9811630275,50433.163536047,48148.403488142,49548.1040725954,29249.082000738,36574.322265635,22352.6815948555
Cer(t18:0/26:0(2OH)),1.2612425868100845,8.708512322711758,9.893415548600387,0.0016587120827553647,0.004722870532404522,712.7 -> 282.4,CER,372435.10293569,179282.61349487,199624.894104014,180983.352020173,201902.394043042,87195.2059326159,111201.728927621,96826.926513646,103198.90747831,97505.787460359,173556.67395029
TAG(60:0)_FA 20:0,1.2592803462458861,12.257012653569207,9.86387964442838,0.0016855528784615252,0.004788995731937896,992.9 -> 663.9,TAG2,1367015.85357286,1608855.16423038,10392682.9100833,436845.430709948,1536602.68581393,1920771.02504308,989272.694404508,1230197.14108702,1751931.610126,1244782.01979445,22974.0015487575
PG (18:2),-1.2566149215150946,6.669893410119345,9.82214604451326,0.0017242303905518187,0.004888396225033422,526.2875 -> 337.2875,PG,10550.5607566858,56905.964111304,31500.222015377,22891.9419212341,8287.6405754091,58246.964935322,71380.725921702,67399.325149539,61478.524246271,48236.463195798,32124.642425542
SM (d16:1/24:1),-1.2471616237667218,11.203988289642457,9.68041482935223,0.0018624257583969473,0.0052689138976870905,785.6 -> 184.1,PCandSM,806957.636642503,885381.611023304,486885.806793232,728187.62652589,43256.7230758825,1883337.53710944,1054036.62426771,1482463.03344738,1174399.24438439,1239445.34838888,910660.14355472
PI (38:4),-1.2442975682617123,6.162779868900616,9.635532077475547,0.0019084891110015387,0.005377902591604356,904.5645 -> 627.5645,PI,5635.5004081715,31227.602165212,21635.0815505932,13147.5609626765,17460.941291807,59195.824371329,39646.422988888,52489.403121949,34117.882583608,37606.242340078,18280.541282647
TAG(56:7)_FA 18:0,-1.2441642129081816,8.489497918308368,9.634969090044251,0.0019090741828202776,0.005377902591604356,922.8 -> 621.8,TAG1,98552.145813004,67555.245071425,77480.805114735,92565.446411137,92746.186004653,200102.61376947,219658.39526364,200272.17333984,231133.11621102,239391.0366211,101143.126575444
Cer(d18:2/16:0),1.2392276518003569,7.036565479804259,9.56032009103916,0.001988284356078573,0.005589147531736795,536.5 -> 262.4,CER,93916.36643982,72289.185333245,78885.525817852,77327.864929162,76302.905151378,30304.9020881596,32577.742324822,42846.3429374764,37260.4828872581,36419.5427131735,21404.3215942346
Cer(d14:1(4E)/22:1(13Z)(2OH)),1.2385122043435015,8.233656086647379,9.550056837335774,0.00199943226166374,0.005608576937378796,580.5 -> 208.3,CER,125677.6498184,118800.688415463,148405.428993319,194270.473098779,194743.194839376,74945.1256790047,70700.3049926826,55606.0242805393,93279.6463394477,68579.0845947452,119400.208164306
1-O-palmitoyl-Cer(d18:1/16:0),1.2370528718952358,7.672561336654405,9.528082242656183,0.0020235145645562083,0.0056641295633666384,776.7 -> 264.3,CER,177600.231269886,108811.468177788,126174.767974871,96661.7271041649,114626.987785271,56358.8839225699,56103.8040122919,62181.9639931293,61845.2245827193,43541.4433593612,33560.882492074
TAG(56:8)_FA 20:0,-1.2302301406631744,8.198500571602814,9.426414908700735,0.002138820104436752,0.005974257000578607,920.8 -> 591.8,TAG2,107307.488525362,68117.205779992,66306.604156527,69305.0049896,77457.086181679,171739.351379373,199101.914794908,178718.35253906,191760.192352301,220105.27673344,36589.7226943859
PI (40:1),-1.2291102543935686,6.507067618244895,9.408841595890038,0.0021594160949729765,0.006019088231040465,938.6428 -> 661.6428,PI,8776.3405799879,52818.123153728,19119.6413612348,24176.0014495865,17871.8411331154,53180.083923337,49313.983123784,68668.744567895,42678.822921763,74520.565490737,17584.261047359
PGo (42:6),-1.2281861241896206,8.591289071594883,9.396131666175279,0.002174437436952878,0.0060482251397596856,854.6005 -> 665.6005,PG,61715.7432594576,287646.341491703,76304.3258437686,144870.349708494,9759.0007171564,306889.199127236,228339.256652948,367376.75946097,249221.771759018,141792.647552436,40048.042541518
1-O-tricosanoyl-Cer(d18:1/18:0),1.2275668517586353,5.636621857741208,9.384851137318151,0.002187858186931847,0.006072797147794058,1001 -> 264.3,CER,33142.9823646372,27315.0818405166,35030.682472229,23730.9216880781,30455.5022582985,13805.9610328607,11804.4609184209,16751.2009429973,13744.340923302,12500.1008758575,8089.5405235275
PG (38:2),-1.227132789021252,8.731605240815131,9.380507239582585,0.002193048618058891,0.006074469393953915,820.5798 -> 631.5798,PG,113938.827590891,363429.772155791,113618.767456087,56701.123580922,10975.8607597404,307328.039489607,281797.498291025,249197.173950237,302128.461120499,269294.277099643,43269.962707529
Lyso_PI(17:1),-1.2267935142717536,7.64703702292632,9.375082371331018,0.0021995482205455917,0.006079753327771114,602.2962 -> 325.2962,PI,21620.0615310709,90080.44552612,53402.123977647,32275.3221016005,53944.423698431,108561.587341261,160118.152313085,135564.68933119,99141.208007784,114256.248565667,52434.483703618
TAG(54:7)_FA 16:0,-1.223863378613168,8.700735667077192,9.331928096619777,0.0022519528134027633,0.006211636510302622,894.8 -> 621.8,TAG1,121703.788421515,81459.146148659,89356.945709197,101095.886169392,108340.18649289,233581.59692389,252538.91882316,229400.91870119,263349.26208498,275290.15869159,119203.748825101
TAG(60:12)_FA 20:4,-1.2224187043659227,8.178013552531452,9.310433073327658,0.0022785261745172794,0.006271868305739871,968.9 -> 647.9,TAG2,113100.186798124,72898.664550832,68121.545349145,62810.444274879,70546.085205091,178046.352325455,189154.174255392,170891.8725586,197920.51550294,207799.83398435,37702.3224029612
Cer(d18:1/18:1(9Z)),1.221982761269547,7.811314327939558,9.30387461652515,0.0022866972786735437,0.006281301238514049,564.5 -> 264.3,CER,176174.951339731,118676.947631821,149759.929870575,118970.828338657,124123.388809216,55686.8640518146,64619.924308794,67464.5845565749,66772.944679259,58128.7838363651,32515.1425247234
Lyso_PE(20:4),1.220470863513192,8.00496662319202,9.28155786535808,0.0023147248084418775,0.006345125561857238,502.2855 -> 360.2855,PE,115876.630432057,116127.988586341,105730.906555168,217689.435669092,180627.11230466,70219.204681446,118265.486877494,58682.72468574,55135.923278836,47493.343444847,54428.204605132
PC (36:6),-1.219471264693942,11.926944906614304,9.267214887702721,0.002332921839898659,0.006377169024614082,778.5 -> 184.1,PCandSM,1356626.91940303,1565018.07263183,820650.033508243,1241539.29342664,60440.3839225685,3314758.35839941,1791620.56152307,2495500.35205118,1912510.35107433,1931639.0109856,1371367.05371125
PIp (28:0),-1.2194040437039775,6.323157131992196,9.26476260492666,0.0023360475656630133,0.006377169024614082,756.4757 -> 479.4757,PI,10208.3007469108,41656.7622528189,19033.741333007,16647.4410553043,18844.5012245168,45873.842971816,46696.882804876,59560.783828703,39050.962921133,61564.54438777,16006.141235349
Cer(d18:2/14:0),1.2176660799087782,7.262931584222807,9.239848969784077,0.002368044842299898,0.006451216813179146,508.5 -> 262.4,CER,94647.0067443675,90405.24586488,109313.568496632,83280.065628049,90744.16636656,32828.1021347057,38199.8222846962,37653.5830459518,64473.584663386,40144.1427688693,20787.0814590461
PI (18:1),-1.2147747464984078,6.746357633503393,9.196828777577139,0.002424347605528157,0.0065910394860765505,616.3192 -> 339.3192,PI,9545.4605064457,51783.143188465,28559.622024523,18547.5812950074,28065.201965334,59765.32415775,71738.124816929,76765.804946921,55902.603652982,65840.7841186685,27611.782173139
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",1.2140967064534673,7.824508851768712,9.187513856940768,0.002436716361519303,0.006611091111990896,550.5 -> 206.3,CER,219498.513748153,125676.448181146,127427.748840285,123401.270202636,124602.928237919,60476.8845024067,65677.144390092,71353.384551958,73000.7850303573,54997.6839370611,20369.921318044
PE (22:1),-1.2135354615609109,5.574998171912561,9.177325440483855,0.0024503183274508012,0.006634399725040616,536.3712 -> 395.3712,PE,51036.9428329765,4822.5603523243,3141.9202156065,3114.2601814267,2812.9401779169,27460.382026665,30639.3415984982,33719.0418472569,37532.3634452854,14173.2610282842,14358.0611305199
Lyso_PI(18:1),-1.211401846962614,6.783411808849636,9.147277573814677,0.002490883940977126,0.006730470077252478,616.3118 -> 339.3118,PI,11576.1408386145,50907.28375243,29977.082168573,21524.4614334172,27642.381958023,63592.384597761,71145.384338379,78716.30561834,57003.863586442,71252.045501698,26053.121582029
TAG(60:7)_FA 20:0,1.2079229009156331,9.773385341781605,9.097229240442175,0.0025599700423284237,0.006903055674221656,978.9 -> 649.9,TAG2,661849.058075522,472794.552734347,564485.770874031,500532.759033714,601289.503998299,256333.241699335,173211.01220701,486059.69421382,168962.932250987,231278.433532715,16037.3010292076
Cer(d18:1/22:0),1.203579665048404,7.927951270263818,9.033378137732598,0.0026509414239210796,0.007133834238356726,622.6 -> 264.3,CER,225518.233459447,130818.30899047,141239.049346917,122826.828826883,139560.409957862,65362.9642562775,70545.7247085591,78766.0050087117,73970.1246185206,59339.0646133535,27524.1018447841
TAG(56:1)_FA 18:0,-1.200612220624698,8.196044231620556,8.990123407811552,0.002714426686906257,0.007289859905606256,934.9 -> 633.9,TAG1,90834.186096148,62684.024261463,55947.483459469,80749.324951227,73394.645019569,168112.75158697,179143.39331055,162613.65112306,181975.39318848,194538.49414063,79983.1454353573
TAG(56:0)_FA 20:0,-1.1965860641189696,9.936888199335021,8.931854473004933,0.002802396670557657,0.007510876906514855,936.9 -> 607.9,TAG2,356242.664123296,228499.016418322,213449.81616214,279384.08135986,258211.100097655,609757.82470721,634761.96826147,591311.75830073,666045.83251929,728872.17138654,92726.2459983688
PE (16:0),1.195927231266559,7.698707750157651,8.921877455080448,0.002817746995209777,0.007536761659914635,454.2929 -> 313.2929,PE,141501.829834007,99614.987182596,125969.030517519,140574.44873046,123332.669250612,65032.583633351,62405.825469901,66735.724121045,63663.605011033,39679.202972409,25916.781738288
C18:1,1.1949850568655396,12.087082493263251,8.908698140003253,0.0028381552593719265,0.007576043474613772,281.3 -> 281.3,FFA,1941494.99536135,1804086.4916992,2175132.23388678,3151189.04418886,3089212.78027238,892762.239257659,1299175.19238296,1489664.85388125,1147550.68298343,1044881.47119134,1035663.18762207
TAG(60:11)_FA 20:4,1.1938871220972551,9.688162714272904,8.892675258030067,0.0028631691271248727,0.007627436467431251,970.9 -> 649.9,TAG2,633277.312988254,412689.576202423,522742.640838653,479766.928070014,569153.46920722,209309.232666,161613.971984818,351480.861632797,185794.032958975,321598.72338871,20366.3012886041
SM (d18:2/22:1),-1.1923512300133694,11.73295607821347,8.87051279077423,0.0028981372148597596,0.007705087695731571,783.6 -> 184.1,PCandSM,1131921.66366578,1310452.29394523,724637.691436798,1085366.11675968,93398.6868361817,2689324.64819388,1502467.81982441,2134957.23706094,1735808.32690378,1670185.25488279,1326933.88720697
PC (36:5),-1.190809489370662,12.00132528789628,8.848207346261006,0.0029337689540862833,0.007784188567555589,780.6 -> 184.1,PCandSM,1435644.96318099,1689017.27929727,909723.356994511,1294080.45172125,68246.1028594782,3645675.19140674,1801231.54101613,2557757.17163135,2013199.84594678,1993995.27954115,1425858.84960894
Lyso_PC(21:0),1.1788480005920001,6.885121352724933,8.67512135386528,0.003225833738683259,0.008524957824384501,566.4107 -> 184.1,PCandSM,123099.187362728,109868.687866259,50649.6825255637,98241.985229452,5079.4203567488,43286.8236770983,28221.461853032,29704.16232302,33870.9624176008,30111.721992482,21556.6414718712
Lyso_PC(22:4),1.1789985135068215,6.891569087808378,8.67728338948831,0.0032220090622974234,0.008524957824384501,572.3638 -> 184.1,PCandSM,124275.14895641,112419.868438682,49618.4029006094,96779.348114112,5470.8404274,44946.66267391,29945.741966247,32280.962242135,31144.9619445826,27813.82214354,22179.041641241
CerP(d18:1/16:0),1.1700209458055808,7.9677713628524085,8.549495304517222,0.003456180362852572,0.00911550358648766,618.5 -> 264.3,CER,226169.877288823,128236.348754902,154354.230133057,132692.568954464,130673.470092766,67921.3847274684,71442.8250427192,83944.5456162394,75386.4656105226,62955.4444503905,31057.4023323138
PC (36:3),-1.1692230924066833,11.406567740561973,8.538509287811392,0.003477102874276823,0.00915245368895132,784.6 -> 184.1,PCandSM,921863.995818994,1023054.00186157,580113.291503976,849246.60765017,96217.4284667947,2039764.14257736,1231479.59667968,1687516.71166998,1357114.37158198,1351755.17333972,1092018.95800777
Cer(d18:1/18:0),1.1637747675965875,7.738147551115219,8.460709869340462,0.003629001946263569,0.0095333305096289,566.6 -> 264.3,CER,178462.73243719,118936.528762826,129135.828918505,109343.087524392,115712.347869867,56988.3844909594,59937.5048561111,67861.2445831537,65520.1843566968,55940.4237174933,30272.4220657428
TAG(54:2)_FA 20:0,-1.156962051407736,8.12913674360843,8.36454102971038,0.003826132443649577,0.010019032504889218,904.8 -> 575.8,TAG2,97255.166870157,64554.585235596,66244.424591055,77140.286621107,75265.845001245,168650.77185058,172700.350952151,160991.67089845,189246.352844241,206601.955322252,36830.5829773114
TAG(56:2)_FA 18:1,-1.1568613129043592,8.327185029320843,8.363167254723521,0.0038290260177295653,0.010019032504889218,932.9 -> 633.9,TAG2,97991.227233902,76915.846191364,75111.785736068,91997.245910685,90642.58648688,187793.193725558,200563.613037088,190383.99389647,215616.034118654,233145.31640624,44363.4232177814
TAG(48:1)_FA 18:1,-1.1561479709115863,9.848687440634338,8.353323895844369,0.003849824249701985,0.010053584431174415,822.8 -> 523.8,TAG1,208213.294677757,142296.689819347,205036.756164584,265245.237243787,316431.743652289,504815.75537112,563308.02050786,483681.39355483,589165.76025379,662909.60693353,219186.134483368
CerP(d18:1/22:0),1.1545979616820494,8.02713242559422,8.331236921874734,0.0038969115238812473,0.010156517436257423,702.6 -> 264.3,CER,240969.675315786,139324.831237751,155883.550079384,112196.447692837,140935.390228341,70032.3450088489,72131.0847511626,80518.3259277354,85172.9056854091,64124.4244384787,42313.5430107061
PI (38:1),-1.1534185279158322,6.299209208320379,8.31365726153308,0.0039348081367146254,0.010235139436169282,910.6115 -> 633.6115,PI,7432.580532073,34071.142227184,23181.1217613242,18052.1614379894,21135.641380311,39872.902877802,44019.563339263,55537.643905622,38334.362701412,64846.104431134,16886.761062624
PC (40:4),-1.1523922062838363,9.224525932238226,8.300464252876736,0.003963494527287091,0.010289542655153154,838.6 -> 184.1,PCandSM,200211.313079767,329139.068924367,52901.263992279,291487.599594163,29963.3023834434,728948.999649435,357006.822570839,288918.301208559,298670.204955964,276298.963256882,77992.465805081
PEo (18:1),1.151632935800137,7.6358564785592264,8.289465677856697,0.003987572014242906,0.010331791285435632,466.3293 -> 325.3293,PE,93187.90576173,104264.16625973,128854.329834108,130731.969299332,142759.23107896,51705.783279438,59606.904571542,66647.4254454752,70944.904739394,46585.5833434864,16084.6211547922
