lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
TAG(54:8)_FA 18:2,-1.1255859010847684,5.821124655746236,4143.082146255266,0,0,892.7 -> 595.7,TAG2,15906.8011016729,15906.8011016729,33486.802246096,33486.802246096,16501.7608413718
TAG(54:8)_FA 20:0,-1.3644956376127253,5.806601338023569,6008.810383712944,0,0,892.7 -> 563.7,TAG2,14486.361000063,14486.361000063,35988.982666023,35988.982666023,12869.2609062157
TAG(54:8)_FA 20:4,-1.2303874032751494,5.2362854539677475,4322.677354223773,0,0,892.7 -> 571.7,TAG2,10403.6206397962,10403.6206397962,23551.84173583,23551.84173583,8889.9805564959
TAG(56:0)_FA 16:0,1.0305248200296195,7.584341773781071,4409.921766282137,0,0,936.9 -> 663.9,TAG1,114272.767944411,114272.767944411,53973.083648675,53973.083648675,57966.544097964
TAG(56:0)_FA 18:1,-1.6491232279968888,5.545045526542505,8063.400667330946,0,0,936.9 -> 637.896,TAG2,10517.7206840526,10517.7206840526,31828.382202136,31828.382202136,10202.7806434628
TAG(56:0)_FA 18:2,-1.546164910033777,5.181037309287931,6523.185268730292,0,0,936.9 -> 639.896,TAG2,8591.3005676276,8591.3005676276,24208.001693726,24208.001693726,8246.9006271381
TAG(56:0)_FA 20:0,-1.68031833083878,6.727375883224051,10356.314937541847,0,0,936.9 -> 607.9,TAG2,23668.841781626,23668.841781626,73191.16564939,73191.16564939,20861.801589975
TAG(56:0)_FA 20:4,-1.5358919195422291,5.446770138436927,6852.7207735876655,0,0,936.9 -> 615.9,TAG2,10156.7807159467,10156.7807159467,28416.001892087,28416.001892087,11685.4809036226
TAG(56:1)_FA 16:1,0.9267659842271452,7.7804142655731825,3600.4948107905475,0,0,934.9 -> 663.9,TAG1,115913.989349302,115913.989349302,58830.824157794,58830.824157794,105058.7854003
TAG(56:1)_FA 18:1,-0.9807707653464863,5.571155977238118,3043.4727949886064,0,0,934.9 -> 635.9,TAG2,14794.3208770773,14794.3208770773,28170.342193593,28170.342193593,10919.5407447826
TAG(56:1)_FA 18:2,-1.4797680043472334,5.547455122959102,6620.220080704739,0,0,934.9 -> 637.896,TAG2,11523.6207275355,11523.6207275355,31009.90185547,31009.90185547,10017.6806182865
TAG(56:1)_FA 20:0,-0.8474871966922409,5.850937921335134,2423.948316930047,0,0,934.9 -> 605.896,TAG2,18907.54140472,18907.54140472,32825.342224128,32825.342224128,14157.261077887
TAG(56:1)_FA 20:4,-1.4647724143480743,5.167387679767049,5814.673021482775,0,0,934.9 -> 613.9,TAG2,8609.0606422424,8609.0606422424,22927.361495975,22927.361495975,10213.8207473754
TAG(56:2)_FA 18:1,-1.6565715226396271,5.4116021076888465,7832.940893956422,0,0,932.9 -> 633.9,TAG2,9434.4406585701,9434.4406585701,28698.001983643,28698.001983643,10340.7207794192
TAG(56:2)_FA 18:2,-1.5878737838624726,5.539069899143046,7522.834695050948,0,0,932.9 -> 635.9,TAG2,10843.5607376039,10843.5607376039,31450.44198607,31450.44198607,9916.3407096858
TAG(56:2)_FA 20:0,-1.312559542189284,6.116212279904545,5857.702015493443,0,0,932.9 -> 603.9,TAG2,17618.081169129,17618.081169129,42221.542907704,42221.542907704,21725.301582341
TAG(56:2)_FA 20:4,-1.4300846640507943,4.709847758959072,4875.237590669382,0,0,932.9 -> 611.9,TAG2,6491.960487366,6491.960487366,16878.481124877,16878.481124877,6647.580520632
TAG(56:3)_FA 18:1,-1.6741112084699354,5.705806567782305,8499.62252818908,0,0,930.8 -> 631.796,TAG2,11199.1005363504,11199.1005363504,34482.442382816,34482.442382816,14898.3009872454
TAG(56:3)_FA 18:2,-1.1891518710705382,5.699393111558554,4499.68260603474,0,0,930.8 -> 633.8,TAG2,14345.160987843,14345.160987843,31559.621978751,31559.621978751,14081.1810417178
TAG(56:3)_FA 20:0,-1.4284033796875346,6.12598909265156,6931.518073665292,0,0,930.8 -> 601.8,TAG2,17225.121269228,17225.121269228,44731.183715808,44731.183715808,18132.7812576297
TAG(56:3)_FA 20:4,-1.6393585720919572,5.379628646768936,7648.663503935838,0,0,930.8 -> 609.8,TAG2,9393.6006088266,9393.6006088266,28234.881927487,28234.881927487,9418.0806655878
TAG(56:4)_FA 18:1,-1.5716808507898181,5.386940460720845,7092.694198931246,0,0,928.8 -> 629.8,TAG2,9761.480655669,9761.480655669,27996.021942137,27996.021942137,9612.7206687922
TAG(56:4)_FA 18:2,-1.4979701492927746,5.722842974111708,7033.813329751799,0,0,928.8 -> 631.8,TAG2,12833.8007850619,12833.8007850619,34974.042358418,34974.042358418,11734.8807983403
TAG(56:4)_FA 20:0,-1.0963095955542717,7.221368159868327,4862.311154623777,0,0,928.8 -> 599.8,TAG2,44627.982894882,44627.982894882,92062.72778316,92062.72778316,29238.882568358
TAG(56:4)_FA 20:4,-1.345112462256434,7.12248561915713,7141.301014255661,0,0,928.8 -> 607.8,TAG2,37125.462188718,37125.462188718,91000.92663571,91000.92663571,25966.661834708
TAG(56:5)_FA 18:1,-1.3297324955491536,5.128984908785024,4820.373458217193,0,0,926.8 -> 627.796,TAG2,9026.6606407206,9026.6606407206,21891.421417228,21891.421417228,9532.3008079486
TAG(56:5)_FA 18:2,-1.298725496982009,5.407732506979521,5005.96491354451,0,0,926.8 -> 629.8,TAG2,11365.4208717377,11365.4208717377,26977.241912837,26977.241912837,9738.0006370571
TAG(56:5)_FA 20:0,-1.3439268050021895,5.26256269452369,5132.303446302843,0,0,926.8 -> 597.8,TAG2,9994.06066513001,9994.06066513001,24477.181671136,24477.181671136,9252.2406692467
TAG(56:5)_FA 20:4,-1.335326214996623,6.817943347008926,6789.206170976368,0,0,926.8 -> 605.8,TAG2,29623.382141114,29623.382141114,72121.18469238,72121.18469238,25494.821884155
TAG(56:6)_FA 18:1,-1.11964352158896,5.119332701502151,3473.3897633169054,0,0,924.8 -> 625.8,TAG2,9911.5608902007,9911.5608902007,20779.981292717,20779.981292717,9555.6206092831
TAG(56:6)_FA 18:2,-1.2874940234645733,4.998384775096308,4295.819264429295,0,0,924.8 -> 627.8,TAG2,8091.5806045522,8091.5806045522,19057.481307985,19057.481307985,11047.9407386764
TAG(56:6)_FA 20:0,-1.4199643411281007,5.2065233714849235,5595.366311575407,0,0,924.8 -> 595.8,TAG2,9233.1806983954,9233.1806983954,23837.501525877,23837.501525877,9079.8406906109
TAG(56:6)_FA 20:4,-1.221458925739194,7.9766036116392005,6330.390143702485,0,0,924.8 -> 603.8,TAG2,69847.44439694,69847.44439694,157145.01196287,157145.01196287,56749.204040532
TAG(56:7)_FA 16:0,0.8088136325473211,6.034224302533827,2197.579222729277,0,0,922.8 -> 649.8,TAG1,33164.302490243,33164.302490243,18266.121215822,18266.121215822,32517.84225463
TAG(56:7)_FA 18:0,0.8943429064674447,6.685084590782525,3048.1479628928037,0,0,922.8 -> 621.8,TAG1,59018.44329836,59018.44329836,30634.922149667,30634.922149667,32151.122467036
TAG(56:7)_FA 18:1,-0.8528224820908383,5.717151327868073,2363.041325289747,0,0,922.8 -> 623.8,TAG2,16608.9012603749,16608.9012603749,28941.522216783,28941.522216783,16349.5213012706
TAG(56:7)_FA 18:2,-1.5645243269446887,4.998004443700844,6313.105063740895,0,0,922.8 -> 625.8,TAG2,7465.6005783084,7465.6005783084,21305.52160644,21305.52160644,7550.120536805
TAG(56:7)_FA 20:0,-1.2676341149506603,5.729372317344644,5099.854817119381,0,0,922.8 -> 593.8,TAG2,13986.1008873,13986.1008873,32489.922607416,32489.922607416,15182.4610824481
TAG(56:7)_FA 20:4,-1.3036551122055329,7.154194396104758,6726.170514648744,0,0,922.8 -> 601.8,TAG2,37854.382995606,37854.382995606,90159.22668457,90159.22668457,33021.442169176
TAG(56:8)_FA 16:1,0.8531858401412661,6.113609377147402,2477.613532543965,0,0,920.8 -> 649.796,TAG1,35458.222656246,35458.222656246,18938.041366575,18938.041366575,34268.58218384
TAG(56:8)_FA 18:1,-1.368562337142923,5.921594191669623,6226.23619080859,0,0,920.8 -> 621.8,TAG2,16045.5611648636,16045.5611648636,39975.062988279,39975.062988279,10987.2007675189
TAG(56:8)_FA 18:2,-0.941446284960531,5.642526924865735,2830.543698202475,0,0,920.8 -> 623.8,TAG2,15377.7610969595,15377.7610969595,28493.922058098,28493.922058098,14187.2210311817
TAG(56:8)_FA 20:0,-1.6424725155768245,5.409442333615507,7630.017930380492,0,0,920.8 -> 591.8,TAG2,9230.9006881715,9230.9006881715,27805.802062986,27805.802062986,12544.3009262099
TAG(56:8)_FA 20:4,-1.3785952843971767,7.66625177202163,7828.808673149065,0,0,920.8 -> 599.8,TAG2,52492.664184613,52492.664184613,131689.65039062,131689.65039062,43144.482574473
TAG(58:0)_FA 18:0,1.0105690484220977,7.57234655845903,4245.359812367762,0,0,964.9 -> 663.9,TAG1,113781.806976329,113781.806976329,54489.723968484,54489.723968484,54392.043273965
TAG(58:0)_FA 18:1,-1.3694185121732787,5.251515819890371,5358.035370361602,0,0,964.9 -> 665.9,TAG2,10078.340728762,10078.340728762,25123.621673593,25123.621673593,7066.1205749497
TAG(58:0)_FA 18:2,-1.5580552818858602,4.976927136947021,6178.99341398149,0,0,964.9 -> 667.9,TAG2,7253.3604927058,7253.3604927058,20607.221328728,20607.221328728,8489.7604598968
TAG(58:0)_FA 20:0,-1.5719128508480964,5.665369343438025,7548.472314719094,0,0,964.9 -> 635.9,TAG2,11674.1807212846,11674.1807212846,33487.002502435,33487.002502435,12937.5008468688
TAG(58:0)_FA 20:4,-1.477051115025986,4.8805654050083,5485.371325865319,0,0,964.9 -> 643.9,TAG2,7197.9205055236,7197.9205055236,19333.141311639,19333.141311639,6973.5004119857
TAG(58:1)_FA 18:0,0.7425663643002243,5.317432931461956,1548.225034358888,0,0,962.9 -> 661.9,TAG1,19144.3614807145,19144.3614807145,11039.7208251935,11039.7208251935,22050.941558835
TAG(58:1)_FA 18:1,-1.3596591701123213,7.1640782045167395,7358.235874406298,0,0,962.9 -> 663.9,TAG2,39421.9632796846,39421.9632796846,97609.287780677,97609.287780677,15462.3210258486
TAG(58:1)_FA 18:2,-1.5421117991040014,5.105550979862745,6391.330002757843,0,0,962.9 -> 665.9,TAG2,8281.4407005315,8281.4407005315,23269.441802976,23269.441802976,6943.7805404647
TAG(58:1)_FA 20:0,-1.270613034437735,5.299737171805447,4580.442596976905,0,0,962.9 -> 633.9,TAG2,10130.5208053576,10130.5208053576,23582.041778574,23582.041778574,13030.2408332775
TAG(58:1)_FA 20:4,-1.3883120712188879,4.9733392754578425,5022.907901809525,0,0,962.9 -> 641.9,TAG2,7987.3806800796,7987.3806800796,20173.721313481,20173.721313481,7714.3204612712
TAG(58:10)_FA 18:1,-1.478542530820599,5.396646209447398,6346.020837912237,0,0,944.8 -> 645.8,TAG2,10263.4607276928,10263.4607276928,27595.402008056,27595.402008056,10025.3208236634
TAG(58:10)_FA 18:2,-1.290488923512495,5.466796244755429,5006.003537876348,0,0,944.8 -> 647.8,TAG2,11806.3008727986,11806.3008727986,27864.182006836,27864.182006836,10718.9208755503
TAG(58:10)_FA 20:0,-1.3576486382063402,5.718612577319766,5741.235349036853,0,0,944.8 -> 615.8,TAG2,12937.2210273803,12937.2210273803,31988.242431658,31988.242431658,17621.1012764074
TAG(58:10)_FA 20:4,-1.1797590601241774,5.902999787297749,4615.243101300831,0,0,944.8 -> 623.8,TAG2,16493.4609947189,16493.4609947189,36050.422607424,36050.422607424,16853.8411026036
TAG(58:2)_FA 18:1,-1.0087465128612991,5.072810371872387,2843.158331670906,0,0,960.9 -> 661.9,TAG2,10422.620700835,10422.620700835,20234.68136597,20234.68136597,7292.1205482466
TAG(58:2)_FA 20:0,-1.4255512843068752,5.135127065231991,5521.957944230894,0,0,960.9 -> 631.9,TAG2,8746.8806953444,8746.8806953444,22669.641525268,22669.641525268,8775.5406112668
TAG(58:2)_FA 20:4,-1.2962232090915629,5.449105464739201,5057.945481024384,0,0,960.9 -> 639.9,TAG2,11840.4209136953,11840.4209136953,28056.00204467,28056.00204467,9078.2807006827
TAG(58:3)_FA 18:1,-1.4775629258952743,4.911135993494191,5543.100119547611,0,0,958.9 -> 659.896,TAG2,7357.0804672288,7357.0804672288,19767.6413269,19767.6413269,7063.6605453492
TAG(58:3)_FA 18:2,-1.2049688359265034,4.896256700309609,3749.5820547904455,0,0,958.9 -> 661.9,TAG2,8203.7805671687,8203.7805671687,18247.501281734,18247.501281734,7871.3205680847
TAG(58:3)_FA 20:0,-1.4625580481943539,4.939132952462735,5483.083724919079,0,0,958.9 -> 629.9,TAG2,7546.640514373,7546.640514373,20067.161468511,20067.161468511,7289.3005218501
TAG(58:3)_FA 20:4,-1.5280502343944808,5.259749167631508,6537.741091563901,0,0,958.9 -> 637.9,TAG2,9215.4406051646,9215.4406051646,25642.641754146,25642.641754146,8228.6805992131
TAG(58:4)_FA 18:1,-1.6720904787212434,4.875805420242469,6858.32995905358,0,0,956.9 -> 657.9,TAG2,6492.2805137626,6492.2805137626,19962.101455689,19962.101455689,6900.6604881282
TAG(58:4)_FA 18:2,-1.2248215014046335,5.005135117997391,3942.306004220019,0,0,956.9 -> 659.9,TAG2,8493.5806694039,8493.5806694039,19153.861434927,19153.861434927,10324.5007133527
TAG(58:4)_FA 20:0,-1.3090308029934121,4.76934701134074,4155.441267047598,0,0,956.9 -> 627.9,TAG2,6951.6404457085,6951.6404457085,16618.941223145,16618.941223145,8587.7405204781
TAG(58:4)_FA 20:4,-1.307488462839547,5.5275032922717635,5220.3827983012125,0,0,956.9 -> 635.9,TAG2,12314.9408187879,12314.9408187879,29409.122131346,29409.122131346,10416.4807624811
TAG(58:5)_FA 18:1,-1.1129311840794427,5.19855367783121,3531.5257248386924,0,0,954.8 -> 655.8,TAG2,10674.5006866434,10674.5006866434,22275.621582034,22275.621582034,8967.2807617189
TAG(58:5)_FA 18:2,-1.9077304209472816,4.98070875647311,8899.058762122906,0,0,954.8 -> 657.8,TAG2,6097.3804397576,6097.3804397576,22074.34155273,22074.34155273,7955.1005706764
TAG(58:5)_FA 20:0,-1.5039864569550299,4.976831151896754,5764.027050000909,0,0,954.8 -> 625.8,TAG2,7369.3404731755,7369.3404731755,20166.581405645,20166.581405645,9181.0807380649
TAG(58:5)_FA 20:4,-1.5764673901891813,5.636286819974197,7567.890264280849,0,0,954.8 -> 633.8,TAG2,11549.9608001569,11549.9608001569,33235.442382821,33235.442382821,11560.7808914198
TAG(58:6)_FA 18:1,-1.4899175735205816,6.272829535143365,7664.812223749241,0,0,952.8 -> 653.8,TAG2,18206.441268925,18206.441268925,49339.043334977,49339.043334977,22259.1811676
TAG(58:6)_FA 18:2,-1.6053136025772627,5.150893023069199,6893.018165438431,0,0,952.8 -> 655.8,TAG2,8066.040592197,8066.040592197,23679.161773685,23679.161773685,8869.5807228115
TAG(58:6)_FA 20:0,-1.5156731504807488,5.77597339530794,7257.485973079584,0,0,952.8 -> 623.8,TAG2,13118.0409622188,13118.0409622188,36190.002563474,36190.002563474,12782.1209335376
TAG(58:6)_FA 20:4,-1.364941852229414,5.623144118050511,5745.55966465736,0,0,952.8 -> 631.8,TAG2,12528.0208969131,12528.0208969131,31133.462127673,31133.462127673,13059.3809890784
TAG(58:7)_FA 18:0,0.7399603342700022,6.045535684201553,1836.4025893760768,0,0,950.8 -> 649.8,TAG1,31978.842285146002,31978.842285146002,18474.181488036,18474.181488036,35689.442291264
TAG(58:7)_FA 18:1,-1.0674713661667894,5.596097094097221,3568.565288101372,0,0,950.8 -> 651.8,TAG2,14038.1010475136,14038.1010475136,28386.061920166,28386.061920166,13828.1210517841
TAG(58:7)_FA 18:2,-1.5321440771656814,6.261502320150101,8075.4597647908795,0,0,950.8 -> 653.8,TAG2,17830.381225582,17830.381225582,49755.123046856,49755.123046856,20839.6815033073
TAG(58:7)_FA 20:0,-1.0206110634106054,6.113991443380773,3685.0907028859115,0,0,950.8 -> 621.8,TAG2,21761.7217025819,21761.7217025819,42597.383209207,42597.383209207,11926.3209266682
TAG(58:7)_FA 20:4,-1.590549257376147,5.233052377717845,6934.360125623103,0,0,950.8 -> 629.8,TAG2,8602.7005958599,8602.7005958599,24997.461944587,24997.461944587,9386.5206298821
TAG(58:8)_FA 18:1,-1.6275653472746905,5.71470127937237,8176.030109781867,0,0,948.8 -> 649.8,TAG2,11928.0409164425,11928.0409164425,35560.842834481,35560.842834481,11735.4808807381
TAG(58:8)_FA 18:2,-1.2691004833857398,5.594336899422046,4937.482927896257,0,0,948.8 -> 651.8,TAG2,12564.6809959501,12564.6809959501,29217.642181414,29217.642181414,15007.7610473585
TAG(58:8)_FA 20:0,-1.1278275971688734,5.866989218071976,4223.015866537919,0,0,948.8 -> 619.796,TAG2,16745.0210266113,16745.0210266113,35306.222320555,35306.222320555,14747.3010482801
TAG(58:8)_FA 20:4,-1.3425181501739618,5.239253023563269,5002.488716132757,0,0,948.8 -> 627.8,TAG2,9410.10079193,9410.10079193,23024.481536862,23024.481536862,12262.6808090237
TAG(58:9)_FA 18:1,-1.297847803023331,5.578744573071743,5195.472806308615,0,0,946.8 -> 647.8,TAG2,12716.7209243769,12716.7209243769,30166.341979976,30166.341979976,11530.1208114576
TAG(58:9)_FA 18:2,-1.1380204152724984,5.75652950057308,4226.572134853702,0,0,946.8 -> 649.8,TAG2,15756.3211250353,15756.3211250353,33457.142272929,33457.142272929,11543.9407806392
TAG(58:9)_FA 20:0,-1.6609612202228765,6.808940831263299,10171.813372952089,0,0,946.8 -> 617.8,TAG2,24352.781684891,24352.781684891,74302.44555667,74302.44555667,30392.442062374
TAG(58:9)_FA 20:4,-1.2961111250248871,5.086638570837674,4476.315029415767,0,0,946.8 -> 625.8,TAG2,8614.5806083674,8614.5806083674,20410.801452631,20410.801452631,11385.7408904986
TAG(60:0)_FA 18:1,-1.5267718757372688,4.472697501162022,5069.948198764618,0,0,992.9 -> 693.9,TAG2,5261.9603691087,5261.9603691087,14628.920982361,14628.920982361,5526.5803565974
TAG(60:0)_FA 18:2,-1.0708590212828473,4.40203392473702,2528.244220915545,0,0,992.9 -> 695.9,TAG2,6142.6404495252,6142.6404495252,12450.140960694,12450.140960694,6040.9004020694
TAG(60:0)_FA 20:0,-1.5609295046879774,7.225559615037359,9525.249345401613,0,0,992.9 -> 663.9,TAG2,34860.0822677673,34860.0822677673,99236.14825439,99236.14825439,35237.822486901
TAG(60:0)_FA 20:4,-1.3861748546077008,4.553492158354113,4384.741403332362,0,0,992.9 -> 671.9,TAG2,6007.2604408271,6007.2604408271,15150.1211585996,15150.1211585996,5595.5403976436
TAG(60:1)_FA 18:1,-1.544996094360886,5.007860054258777,6203.920404911629,0,0,990.9 -> 691.9,TAG2,7636.5405883791,7636.5405883791,21500.341629023,21500.341629023,7246.2805137637
TAG(60:1)_FA 18:2,-1.5346079387444471,4.436082511402171,5045.207992460391,0,0,990.9 -> 693.9,TAG2,5100.7803230294,5100.7803230294,14258.060852051,14258.060852051,5462.1603965758
TAG(60:1)_FA 20:0,-1.3084042064538925,4.941024823279901,4399.457662877742,0,0,990.9 -> 661.9,TAG2,7895.4006195067,7895.4006195067,18866.921401976,18866.921401976,9200.5406303412
TAG(60:1)_FA 20:4,-1.4543066915743188,4.738888731446549,5009.226114131599,0,0,990.9 -> 669.9,TAG2,6363.7804222083,6363.7804222083,16825.361190795,16825.361190795,8159.3005599987
TAG(60:10)_FA 18:1,-1.0166332444057382,4.637777173339488,2437.697211675562,0,0,972.9 -> 673.9,TAG2,7123.3405227641,7123.3405227641,13905.240928649,13905.240928649,8912.9406929048
TAG(60:10)_FA 18:2,-1.3786137946602306,4.799326100685205,4627.256460194909,0,0,972.9 -> 675.9,TAG2,6881.6204757675,6881.6204757675,17264.481216428,17264.481216428,8585.0405235311
TAG(60:10)_FA 20:0,-1.615922755809731,4.887703406533895,6499.5301214637475,0,0,972.9 -> 643.9,TAG2,6798.9405097971,6798.9405097971,20106.741577151,20106.741577151,6472.7004241945
TAG(60:10)_FA 20:4,-1.2035950036880432,5.38405270064141,4320.838148678495,0,0,972.9 -> 651.9,TAG2,11784.6607589754,11784.6607589754,26187.361816406,26187.361816406,9069.9405937201
TAG(60:11)_FA 18:1,-1.3720823543192722,4.522622794257634,4225.831962334487,0,0,970.9 -> 671.9,TAG2,5836.720417022,5836.720417022,14576.941085814,14576.941085814,6103.6204376246
TAG(60:11)_FA 18:2,-1.47128787774007,4.476112607045613,4678.953110770799,0,0,970.9 -> 673.9,TAG2,5278.8603897126,5278.8603897126,14122.201004024,14122.201004024,6671.4004631043
TAG(60:11)_FA 20:0,-1.4365130734766496,4.733946682657394,4935.689496934439,0,0,970.9 -> 641.9,TAG2,6526.8004798879,6526.8004798879,17044.841262815,17044.841262815,7160.9205207818
TAG(60:11)_FA 20:4,-1.3285704924050394,5.309311518938865,5007.683460133259,0,0,970.9 -> 649.9,TAG2,9988.8606872559,9988.8606872559,24205.42175293,24205.42175293,12555.1007690376
TAG(60:12)_FA 18:1,-1.5122172755282521,4.536813806244329,5052.765375767904,0,0,968.9 -> 669.9,TAG2,5446.8404159555,5446.8404159555,14990.901062012,14990.901062012,6521.1004180922
