lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,API_Block10x,API_Block10xcopy,Control,Controlcopy,Blank
PI (32:3),0.3439752647587594,6.236089146366406,487.53539371689925,4.8987480229581964e-108,1.4474450359173727e-107,822.4863 -> 545.4863,PIs,71999.505249042,71999.505249042,55791.263946534,55791.263946534,45625.30310059
Lyso_PC(18:4),0.31958626867632783,11.072886145432378,484.81280931726917,1.9164516722419642e-107,5.651461611071097e-107,516.3012 -> 184.1,PCandSM,2384305.11187745,2384305.11187745,1879059.51635743,1879059.51635743,62649.424377466
Lyso_PC(19:0),-0.32134145081054144,8.348225476281854,475.7348153537787,1.8107015421493584e-105,5.32914316620821e-105,538.3794 -> 184.1,PCandSM,255168.714294395,255168.714294395,313577.32312065,313577.32312065,162172.95202636
PE (40:7),-0.34524857636644185,6.0126624661123245,473.78253013069633,4.815811114654719e-105,1.4145856131304763e-104,790.5383 -> 649.5383,PEs,44564.123138411,44564.123138411,55680.043823229,55680.043823229,57394.923706054
CerP(d18:1/20:0),-0.3208670966146242,8.272254156107765,473.3381699801847,6.01677722205046e-105,1.7639028535737774e-104,674.5 -> 264.3,Cer,240309.855529674,240309.855529674,295220.16125501,295220.16125501,162072.291442831
PG (36:2),-0.31527247988740953,12.289770498236239,473.10341933112636,6.7677866127911534e-105,1.9802042311500043e-104,792.5485 -> 603.5485,PGs,4451669.19653325,4451669.19653325,5447699.26672362,5447699.26672362,130439.31005861
PE (32:4),-0.3450091745048043,6.050777866533618,470.60993147040375,2.3607138756955663e-104,6.893835656457286e-104,684.46 -> 543.46,PEs,43178.403106672,43178.403106672,53939.724060066,53939.724060066,70715.44494634
Lyso_PG(14:1),-0.3172763725264578,8.99692222633187,469.50795215088755,4.100549378972818e-104,1.1951309937549905e-103,472.2332 -> 283.2332,PGs,398231.60986333,398231.60986333,488010.56738283,488010.56738283,265216.13916012
PC (44:4),0.48257095118395393,3.4180543210124115,468.1930483212403,7.924579194529795e-104,2.305192513757601e-103,894.7 -> 184.1,PCandSM,8663.1805114691,8663.1805114691,6098.0403709447,6098.0403709447,13231.620994562
PC (36:8),-0.3127364918458736,13.081604330532445,465.9224673797866,2.472166845772193e-103,7.17741283463068e-103,774.5 -> 184.1,PCandSM,7552468.57128834,7552468.57128834,9226049.0175786,9226049.0175786,957977.87548839
PCo(36:1),-0.3114878749037881,13.05933225400335,462.20784764001553,1.5901129075759398e-102,4.607643772724876e-102,774.6 -> 184.1,PCandSM,7436854.33300772,7436854.33300772,9076956.0957037,9076956.0957037,959025.68408192
TAG(50:2)_FA 18:1,0.31419438889966217,8.972723927579143,460.37795804754774,3.977783487663356e-102,1.1504148391103462e-101,850.8 -> 551.8,TAG1,493109.03540053,493109.03540053,390071.9870606,390071.9870606,240234.05615232
PG (14:1),-0.3141056241152075,8.98262774108419,460.12100690748844,4.52436965568298e-102,1.3059767025346449e-101,472.2406 -> 283.2406,PGs,396018.14746086,396018.14746086,484232.67822267,484232.67822267,257035.37744136
C20:1,0.31161405654321345,9.885448924763486,457.40830697801965,1.7615373480298602e-101,5.074985718604261e-101,309.3 -> 309.3,FFA,892263.961547601,892263.961547601,707085.488281119,707085.488281119,580744.41772466
TAG(56:7)_FA 16:1,0.3615823112871712,5.162934752351655,453.92587852819094,1.0086579877055426e-100,2.9003747884023363e-100,922.8 -> 651.8,TAG1,30496.601959236,30496.601959236,23344.661712647,23344.661712647,35624.182525633
PE (42:7),-0.3459455062037563,5.636450522363049,450.4660411230621,5.710738229785885e-100,1.6389709527549929e-99,818.5696 -> 677.5696,PEs,33325.242156978,33325.242156978,41657.902770986,41657.902770986,48783.463928205
TAG(54:4)_FA 18:0,0.30654673156709206,10.364978552861938,444.7369103177968,1.0081481528061663e-98,2.887844231606976e-98,900.8 -> 599.8,TAG1,1421780.30883785,1421780.30883785,1130671.61499023,1130671.61499023,155125.09155279
TAG(58:3)_FA 16:0,0.36808391640922467,4.812210461238241,443.83155052093804,1.586942796385045e-98,4.537145023569433e-98,958.9 -> 685.9,TAG1,25049.281646728,25049.281646728,19088.601333624,19088.601333624,24055.381500243
TAG(52:3)_FA 16:1,0.3057139459330351,9.967504619991807,441.27114963708766,5.725269888522304e-98,1.6337699814965738e-97,874.8 -> 603.8,TAG1,1087074.92944331,1087074.92944331,864996.13134762,864996.13134762,88788.7463379
PEp (32:1),-0.33362967412660033,6.004288698256365,440.272320991644,9.444494461434638e-98,2.689978403531953e-97,674.512 -> 533.512,PEs,43424.86315918,43424.86315918,53821.403930646,53821.403930646,61971.84484861
PCo(34:3),-0.30452871009505655,11.001517317463925,440.12478641358865,1.0169225873490323e-97,2.890910612899427e-97,742.6 -> 184.1,PCandSM,1777326.41088871,1777326.41088871,2158853.8447267,2158853.8447267,291823.66210939
PC (44:1),-0.422508752562707,3.749837641539131,430.15602407646753,1.50289773742946e-95,4.26436579183671e-95,900.7 -> 184.1,PCandSM,8852.0407104502,8852.0407104502,11668.5405616809,11668.5405616809,12694.0008735567
PE (40:9),-0.32230931168301963,6.316756540171797,428.49129073939577,3.46146392033546e-95,9.803127064950048e-95,786.507 -> 645.507,PEs,57367.563995316,57367.563995316,70546.44519042,70546.44519042,62458.104248038
PCp(32:4),-0.3003910743339452,10.911815610626686,428.1214569168979,4.1663412647843685e-95,1.1777171823806661e-94,738.5 -> 184.1,PCandSM,1667266.65771485,1667266.65771485,2019368.41845709,2019368.41845709,299257.64062498
PE (42:6),-0.33695040543044463,5.58408415031801,425.7547192818649,1.364217371812827e-94,3.849041870471905e-94,820.5852 -> 679.5852,PEs,32828.962387087,32828.962387087,40782.462585427,40782.462585427,44410.143493641
PE (42:2),-0.3169150429902059,6.584637953455223,421.56651025967767,1.1129567212243461e-93,3.134236470089575e-93,828.6478 -> 687.6478,PEs,65888.604431144,65888.604431144,80722.60546874,80722.60546874,90225.36724854
Lyso_PC(13:0),0.3528623858140409,5.346418585465911,420.91416658067385,1.5433613087184426e-93,4.338174764768506e-93,454.2855 -> 184.1,PCandSM,27638.2016220024,27638.2016220024,21284.8618621891,21284.8618621891,65177.805542018
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.3037127492739611,7.613290658681495,410.79744703807955,2.457780750627157e-91,6.895568049890397e-91,608.6 -> 206.3,Cer,126894.049774217,126894.049774217,154046.470397837,154046.470397837,220992.256530886
PEo (40:5),-0.3205436504653726,6.105887623444431,410.74143817194533,2.5277538182769773e-91,7.078653882898774e-91,780.5903 -> 639.5903,PEs,46451.923248264,46451.923248264,57053.324035648,57053.324035648,68196.844909616
PCo(44:4),0.4455347842518016,3.5630166009016917,408.6296503872954,7.284799260060058e-91,2.036216701927402e-90,880.7 -> 184.1,PCandSM,8905.9406700113,8905.9406700113,6431.9403991667,6431.9403991667,16613.901077279
TAG(58:1)_FA 20:4,-0.3846521929351428,3.9502691580656673,404.82506478293215,4.904494242741208e-90,1.3683356614041919e-89,962.9 -> 641.9,TAG2,11814.480895991,11814.480895991,15170.20110321,15170.20110321,7714.3204612712
Lyso_PC(18:0),0.2913006485096301,11.357811101229471,403.25541615626724,1.0771559010588542e-89,2.99964936454423e-89,524.3638 -> 184.1,PCandSM,2851265.84692391,2851265.84692391,2291560.0354004,2291560.0354004,179860.05297847
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",-0.28965574165503916,14.30680842091303,400.06960197372604,5.318426738487209e-89,1.4783256545313518e-88,438.3 -> 85.1,ACs,17696641.1347657,17696641.1347657,21275005.2558603,21275005.2558603,2762350.4277343
PI (42:1),0.340226679484118,5.002973625726141,399.92417891376584,5.7205785548969396e-89,1.5871697617190952e-88,966.6741 -> 689.6741,PIs,29701.862152098,29701.862152098,23075.361770633,23075.361770633,22604.661590578
PC (32:2),-0.28881138805719275,10.71197480492684,395.49644510880483,5.263997380073596e-88,1.4577970604225955e-87,730.5 -> 184.1,PCandSM,1462586.17968761,1462586.17968761,1757300.88525387,1757300.88525387,240185.2001952
PI (38:8),0.3103831196667192,6.238153756162978,394.6720412847575,7.957626041806931e-88,2.199704730893592e-87,896.5019 -> 619.5019,PIs,68034.744384745,68034.744384745,53960.964111328,53960.964111328,57778.683898918
PI (24:0),0.2890549160095566,8.573402137752392,387.96648761186384,2.2939201656520008e-86,6.3293642805949506e-86,716.408 -> 439.408,PIs,404101.80596869,404101.80596869,325282.220580981,325282.220580981,60837.204345656
PC (42:10),0.34505879993596095,5.195576833747393,384.39966315925017,1.3711966400744062e-85,3.776451663764557e-85,854.6 -> 184.1,PCandSM,23712.341766356,23712.341766356,18360.5015182449,18360.5015182449,62725.06472778
"3-hydroxylinoleoylcarnitine,",-0.28361551554355036,14.341260962799149,383.58941091700814,2.0582570782070888e-85,5.658322114265275e-85,440.3 -> 85.1,ACs,18173051.6738284,18173051.6738284,21756468.5976579,21756468.5976579,2797966.5039052
PC (44:8),-0.39801578208189303,3.806926031340048,381.71390925877813,5.270095057740012e-85,1.4461449143816741e-84,886.6 -> 184.1,PCandSM,8921.7406730594,8921.7406730594,11562.4408493024,11562.4408493024,14953.02100373
TAG(58:8)_FA 16:1,0.33939921914941407,4.905764362749921,381.6161256460427,5.534867597895367e-85,1.5160285154089317e-84,948.8 -> 677.8,TAG1,25688.901763928,25688.901763928,19969.141479487,19969.141479487,28567.701766966
PE (22:6),-0.30493503480388995,6.289725164914404,379.8686586702772,1.3290959311366702e-84,3.6338305876796753e-84,526.2929 -> 385.2929,PEs,53782.043518044,53782.043518044,65345.52478027,65345.52478027,74318.966003436
TAG(58:2)_FA 18:2,0.3075073470687453,5.815161509765887,378.4057275986157,2.767332175305433e-84,7.5523010820608265e-84,960.9 -> 663.9,TAG2,58158.0852013003,58158.0852013003,46219.442840584,46219.442840584,15992.1810302738
PC (44:2),0.3860013707479301,3.872973166384061,377.2294568735392,4.990657366132266e-84,1.3595239031877552e-83,898.7 -> 184.1,PCandSM,12991.7409591672,12991.7409591672,9778.0406417864,9778.0406417864,13033.3809356702
PEo (38:5),-0.3027752996116164,6.213935082374104,373.2723701639989,3.628323881266631e-83,9.848307677723712e-83,752.559 -> 611.559,PEs,52601.163299586,52601.163299586,63815.14453123,63815.14453123,63648.784362812
TAG(56:6)_FA 16:0,0.3294178596765839,5.1189644757282124,373.2752605743539,3.623070042769778e-83,9.848307677723712e-83,924.8 -> 651.8,TAG1,29110.642028799,29110.642028799,22786.121612548,22786.121612548,35209.942535394
TAG(52:3)_FA 16:0,0.2794664097440092,10.84241295656583,370.6037755419537,1.382718399053152e-82,3.74631826169455e-82,874.8 -> 601.8,TAG1,2001170.44885256,2001170.44885256,1621586.30505366,1621586.30505366,75198.86608888
TAG(54:0)_FA 18:0,0.29243326247802914,6.8137525037320685,367.8275864040362,5.561598038414372e-82,1.5041366947135086e-81,908.9 -> 607.896,TAG1,101755.26745605,101755.26745605,81716.42541503,81716.42541503,82737.08508296
PS (34:5),-0.29899212477514847,6.254989328344367,365.32926758929136,1.9461422638100088e-81,5.253884061112991e-81,754.4655 -> 569.4655,PSs,53993.963439913,53993.963439913,65333.3248291,65333.3248291,66399.784973183
TAG(52:1)_FA 16:1,0.2878267159511913,7.1634454892164126,364.91357420683056,2.3971054703415924e-81,6.459704328514775e-81,878.8 -> 607.8,TAG1,133415.46948232,133415.46948232,107484.38806151,107484.38806151,91029.06579591
PGo (36:1),-0.2842430139702927,7.415569672168286,362.13732097443994,9.642557534283706e-81,2.593813415584201e-80,780.5849 -> 591.5849,PGs,140886.288574204,140886.288574204,168740.074218742,168740.074218742,61368.885070789
PE (42:0),-0.3117549127458634,5.480376000537175,358.573596912492,5.756795708794075e-80,1.545787184060806e-79,832.6791 -> 691.6791,PEs,30710.36231993,30710.36231993,37490.102722162,37490.102722162,41955.682922379
TAG(48:2)_F A18:0,0.2829427943870058,7.361260656642823,355.4448657484639,2.763558575831981e-79,7.407323968435364e-79,820.8 -> 519.8,TAG1,148369.93115234,148369.93115234,119937.58837886,119937.58837886,120614.08789064
TAG(56:5)_FA 16:0,0.33502398068542055,4.7056152575082875,354.995665353264,3.461659711408642e-79,9.261945145854495e-79,926.8 -> 653.8,TAG1,22192.521484376,22192.521484376,17303.641296384,17303.641296384,25360.721679691
PG (38:8),0.2864482925716708,6.828044197206871,353.63744212789214,6.83984988956356e-79,1.8267997658780966e-78,808.4859 -> 619.4859,PGs,103590.046447698,103590.046447698,83535.706237798,83535.706237798,79850.865722588
TAG(60:12)_FA 16:1,-0.35584625422346183,4.10851039599956,349.4967340365821,5.454225890117841e-78,1.4541373110243124e-77,968.9 -> 697.9,TAG1,12172.180862432,12172.180862432,15320.521118165,15320.521118165,13900.180923459
PE (42:1),-0.2954224458806933,5.9011973243255484,345.4246335401913,4.202512112233786e-77,1.1184345178125731e-76,830.6635 -> 689.6635,PEs,44050.883209219,44050.883209219,53170.363830561,53170.363830561,44166.762939468
PEo (40:0),-0.29459887984440086,5.960145006731002,343.482815917493,1.112721428556556e-76,2.9560971048909566e-76,790.6685 -> 649.6685,PEs,44047.123168933,44047.123168933,53135.484130843,53135.484130843,54308.563659668
PIo (30:1),0.2758700471647454,7.601114083207834,343.0514486694403,1.3814270975653693e-76,3.663466560857985e-76,784.507 -> 507.507,PIs,188616.7142334,188616.7142334,153221.15075684,153221.15075684,91714.82727042
TAG(60:1)_FA 18:0,0.3301104422039605,4.565763493313884,342.7836318384414,1.5799824848636263e-76,4.1826344087836035e-76,990.9 -> 689.9,TAG1,21796.321533193,21796.321533193,17052.701187123,17052.701187123,16951.281250001
PE (18:4),-0.28527056680730917,6.70387416454605,342.65576819148947,1.684604898103497e-76,4.451746394460121e-76,474.2616 -> 333.2616,PEs,68191.404907249,68191.404907249,81731.32580567,81731.32580567,116943.62878409
PI (38:6),0.29795201705827606,5.73220913113986,342.6252656597785,1.7105698749647083e-76,4.512417192130101e-76,900.5332 -> 623.5332,PIs,47136.842956531,47136.842956531,37709.562744152,37709.562744152,42825.50256347
PG (30:1),0.29178231394531656,6.046040573933687,342.08250384640513,2.245651340749717e-76,5.913548530640921e-76,710.4702 -> 521.4702,PGs,59266.683593724,59266.683593724,47616.662902838,47616.662902838,50363.663635235
TAG(50:1)_FA 18:1,0.2925742055764932,5.693466333975724,330.111202453681,9.090072083981954e-74,2.3895268297822965e-73,852.8 -> 553.8,TAG1,46842.083190913,46842.083190913,37613.703094489,37613.703094489,37927.902709979
1-O-eicosanoyl-Cer(d18:1/16:0),0.2639904145526322,10.284553327549585,329.2873081838479,1.374083381412386e-73,3.605767754370614e-73,832.8 -> 264.3,Cer,1100702.71728526,1100702.71728526,901539.50097639,901539.50097639,982040.33056643
PE (12:0),-0.27497916340808554,7.023092355695724,327.8712347260349,2.7953729470573193e-73,7.322608714717341e-73,398.2303 -> 257.2303,PEs,90710.36688236,90710.36688236,107948.78759762,107948.78759762,122357.12890625
PCo(38:6),0.26121591491586216,12.443779586833859,325.0426503500164,1.1548595753237492e-72,3.019937669966808e-72,792.6 -> 184.1,PCandSM,6047966.7750244,6047966.7750244,4963172.09014899,4963172.09014899,189085.21276849
Lyso_PC(18:1),0.26143879716552726,11.292197589150014,324.87389594817955,1.2568568478511762e-72,3.280942832390636e-72,522.3481 -> 184.1,PCandSM,2715937.69384767,2715937.69384767,2228448.71313476,2228448.71313476,109683.46618655
(9Z)-3-hydroxyoctadecenoylcarnitine,-0.26086715709602026,14.406623621191134,324.6102781901081,1.4345143271956585e-72,3.7382048700011864e-72,442.3 -> 85.1,ACs,19155316.3925788,19155316.3925788,22573657.6425766,22573657.6425766,3037247.1972658
Lyso_PI(18:1),0.2710289107514073,7.163380762168662,323.1551923706678,2.976064861044113e-72,7.741894898487371e-72,616.3118 -> 339.3118,PIs,130176.76806643,130176.76806643,106103.40747067,106103.40747067,100348.74829103
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",-0.25868417383913045,13.18597433145082,318.9986818806397,2.3933766927295852e-71,6.215325978870429e-71,412.3 -> 85.1,ACs,8089230.67578062,8089230.67578062,9518372.16894471,9518372.16894471,1909165.76464874
PEp (30:0),-0.28025878841275303,6.10858943537221,315.90507138631074,1.1294917396915814e-70,2.92809516628163e-70,648.4964 -> 507.4964,PEs,48799.883666995,48799.883666995,58286.644042967,58286.644042967,61475.18432617
TAG(60:6)_FA 16:1,-0.3461718871487412,3.9666788852360093,315.52084667287653,1.3695535468971403e-70,3.544310127401048e-70,980.9 -> 709.9,TAG1,10953.700820924,10953.700820924,13694.741027833,13694.741027833,13144.920837413
TAG(52:2)_FA 16:0,0.2581018120656486,9.920381266850864,314.59781411327987,2.1759313718262962e-70,5.6214681396063175e-70,876.8 -> 603.8,TAG1,1037630.21826168,1037630.21826168,853355.4727784,853355.4727784,82083.80639643
PI (42:9),0.3047825816465042,4.899315384195528,311.19291819927435,1.2004859355950411e-69,3.096098607093053e-69,950.5489 -> 673.5489,PIs,26302.641693105,26302.641693105,20942.761474615,20942.761474615,24814.021911612
TAG(50:4)_FA 16:1,0.2567428499391542,9.380087253979623,309.7990772364922,2.4154297346995976e-69,6.218799368411829e-69,846.8 -> 575.8,TAG1,709270.088806229,709270.088806229,583859.1572266,583859.1572266,71015.6445312
Lyso_PE(22:0),-0.28289349973130123,5.734174129757091,307.12867094590104,9.220057943916368e-69,2.3697443448319294e-68,538.3794 -> 396.3794,PEs,37345.222946165,37345.222946165,44686.723266584,44686.723266584,48590.783691385
TAG(60:2)_FA 18:0,0.32189398358281907,4.402521762015483,305.52855550533815,2.057412114527304e-68,5.278932622060656e-68,988.9 -> 687.9,TAG1,18162.301223758,18162.301223758,14290.721099856,14290.721099856,19656.221244813
PI (40:2),0.2866989267391863,5.459224317857441,304.29533102971664,3.8193123358569675e-68,9.782914361981755e-68,936.6271 -> 659.6271,PIs,38377.003173822,38377.003173822,30942.082061754,30942.082061754,37255.222778306
PE (40:3),-0.274008882478396,6.152143036494306,303.08921596688623,6.9943369073702215e-68,1.7885008003343615e-67,798.6009 -> 657.6009,PEs,50059.563537613,50059.563537613,59532.744567885,59532.744567885,64937.384704585
C14:1,-0.25361292229958554,9.44992894051821,301.787861888827,1.3435699264023039e-67,3.4297592849147245e-67,225.2 -> 225.2,FFA,533801.91784661,533801.91784661,625905.84606908,625905.84606908,472123.27331533
SM (d18:1/18:1)9Z)),-0.2518731167863024,10.634277025007032,300.84614826858194,2.1548895415284133e-67,5.491492702604666e-67,729.6 -> 184.1,PCandSM,1425012.99816901,1425012.99816901,1668875.58032235,1668875.58032235,141191.7524414
