lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG10x,OG10xcopy,YG10x,YG10xcopy,Blank
TAG(60:12)_FA 16:1,-0.5954806381555875,5.188872133879913,960.4752874516529,7.009504134882624e-211,2.173815228607194e-210,968.9 -> 697.9,TAG1,10211.4807205214,10211.4807205214,17393.601318366,17393.601318366,13900.180923459
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.4549017351986546,9.579517818250363,951.5014086988512,6.257119444730722e-209,1.9364817085651162e-208,606.5 -> 234.3,Cer,230837.73449704,230837.73449704,356687.17004389,356687.17004389,277486.94042976
PS (44:3),-0.5165833200690423,6.322435344402823,948.2798969675325,3.137991284333028e-208,9.691615057168468e-208,898.6533 -> 713.6533,PSs,23408.641448972,23408.641448972,37750.7427520735,37750.7427520735,29456.522109982
Cer(d18:1/2:0),0.456988909086697,9.05004114015505,944.794908334795,1.795581899268251e-207,5.534226757292905e-207,342.3 -> 264.3,Cer,209753.69482424,209753.69482424,172259.711914069,172259.711914069,227271.47485353
Cer(t18:0/24:0(2OH)),0.4515412634135184,9.746593288347063,938.7638350480208,3.674716185042745e-206,1.1302764331453197e-205,684.7 -> 282.4,Cer,322631.08288569,322631.08288569,265962.398071179,265962.398071179,428376.40856926
PEp (42:6),0.45873815654193506,8.626869820650576,936.4165100158227,1.1898204995926525e-205,3.652189304475606e-205,804.5903 -> 663.5903,PEs,156939.3708496,156939.3708496,128729.88964844,128729.88964844,168042.87109377
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",-0.46310893680918264,8.172699496812637,934.6426007184353,2.89129114577933e-205,8.856791856764845e-205,690.5845 -> 369.1,CEs,87719.246002194,87719.246002194,136315.829010001,136315.829010001,99747.4668884079
PE (44:8),0.4996644696535705,6.552618096664733,919.0559449614699,7.068627452099709e-202,2.1608981274137807e-201,844.5852 -> 703.5852,PEs,37872.642456061,37872.642456061,30196.222137461,30196.222137461,39561.462646485
PG (36:1),0.46253403573562124,7.872037678119712,916.7490985625785,2.2428744814027046e-201,6.842590643466382e-201,794.5641 -> 605.5641,PGs,98794.685852019,98794.685852019,80823.6253662,80823.6253662,79313.28601072
TAG(60:11)_FA 20:0,-0.5250837920743715,5.750207328355076,913.7085330442835,1.027484361262544e-200,3.128304312890626e-200,970.9 -> 641.9,TAG2,18145.821273803,18145.821273803,29436.421989434,29436.421989434,7160.9205207818
PE (38:0),0.4607194902184012,8.061342347644615,913.6828964271042,1.0407543161273394e-200,3.162291960540762e-200,776.6165 -> 635.6165,PEs,103378.567993162,103378.567993162,84680.126190169,84680.126190169,123443.909362749
PG (36:8),0.44781066432349476,8.352814847041454,890.5166127768898,1.1308558158075412e-195,3.4291203626810495e-195,780.4546 -> 591.4546,PGs,151168.828186092,151168.828186092,124939.348815993,124939.348815993,60510.244140618
PEp (28:0),0.48796523469477815,6.6478187109573845,889.4432237430908,1.9353165710149377e-195,5.8566737360754466e-195,620.4651 -> 479.4651,PEs,40278.722717287,40278.722717287,32376.102218622,32376.102218622,42383.502838112
PE (40:4),0.46898527544913193,7.350971225276659,886.5430052571189,8.264832965658257e-195,2.4960793322843144e-194,796.5852 -> 655.5852,PEs,60625.024963393,60625.024963393,49375.843444808,49375.843444808,85270.465576134
Cer(d18:0/14:0),0.44574033571812455,8.637836490317028,885.4181534155713,1.451334866109638e-194,4.374404887611579e-194,512.5 -> 266.4,Cer,159346.470764151,159346.470764151,131887.209228494,131887.209228494,162790.47265624
"PIo (34:1), PIp (34:0)",-0.455185906328674,7.8380807261078616,882.746998958649,5.526574887763991e-194,1.6624025864797093e-193,840.5696 -> 563.5696,PIs,69047.64489745,69047.64489745,106712.48657223,106712.48657223,82664.54528805
TAG(60:9)_FA 18:0,-0.5568563532607509,5.3948590900646325,882.6849126667348,5.701027882419166e-194,1.7114485703022337e-193,974.9 -> 673.9,TAG1,11642.960884093,11642.960884093,19307.9813995392,19307.9813995392,17773.341186529
PE (44:3),0.4842999258286387,6.653862023965861,875.6684056768466,1.9111615099702855e-192,5.725855142645506e-192,854.6635 -> 713.6635,PEs,40118.742828373,40118.742828373,32329.542449964,32329.542449964,43579.983047467
Lyso_PE(17:2),0.4529565789518321,7.7619423227198565,865.0569461672375,3.874253085150437e-190,1.1584171077312362e-189,464.2699 -> 322.2699,PEs,84478.74560547,84478.74560547,69572.12570193,69572.12570193,97971.76635743
Lyso_PG(14:1),0.428696483413375,10.68738393419253,862.9335409081737,1.1215329223713983e-189,3.346761265366737e-189,472.2332 -> 283.2332,PGs,768967.16308599,768967.16308599,644019.21972648,644019.21972648,265216.13916012
1-O-stearoyl-Cer(d18:1/16:0),0.4334919715831874,9.34369344429153,858.9343703985613,8.302850599597918e-189,2.4727338789675544e-188,804.8 -> 264.3,Cer,259912.93786622,259912.93786622,216957.815826457,216957.815826457,261933.19885257
TAG(58:1)_FA 20:4,-0.5077854889211713,5.771545272697679,857.7447878793464,1.5060591707739983e-188,4.476425376894597e-188,962.9 -> 641.9,TAG2,18461.6813468942,18461.6813468942,29591.862182614,29591.862182614,7714.3204612712
TAG(54:7)_FA 16:0,0.4945146925514468,6.239507243663496,854.6099707263588,7.23356103502948e-188,2.1457658327231716e-187,894.8 -> 621.8,TAG1,30574.542297361,30574.542297361,24464.541458133,24464.541458133,31402.242126464
PG (16:0),0.42628496786983044,10.796374147594394,854.4894299078098,7.683477352026733e-188,2.274733630254857e-187,516.2668 -> 327.2668,PGs,855290.72412108,855290.72412108,717514.59033197,717514.59033197,189754.65234377
PG (14:1),0.4248136533547772,10.648832631453313,847.1176005877387,3.0775655421952097e-186,9.093358029202775e-186,472.2406 -> 283.2406,PGs,748160.6977538,748160.6977538,628282.22314454,628282.22314454,257035.37744136
PE (40:7),0.4649582997167627,7.01805311797402,847.0980251441027,3.1078716190779396e-186,9.164863065296636e-186,790.5383 -> 649.5383,PEs,50963.623657241,50963.623657241,41623.162994376,41623.162994376,57394.923706054
Cer(d18:2/20:1),0.4281639493070517,9.723198750415317,846.3920497879052,4.425316052812008e-186,1.3024312539746714e-185,590.6 -> 262.4,Cer,344809.34570313,344809.34570313,288888.55895995,288888.55895995,314498.00244146
Cer(d18:1/18:0),0.43243638265004625,8.837715270773376,840.7028957274822,7.63465584704812e-185,2.2425867762072853e-184,566.6 -> 264.3,Cer,183095.57299801,183095.57299801,152947.710662819,152947.710662819,184084.67297362
TAG(60:12)_FA 20:4,-0.4832361115937632,6.167919758073996,838.6612060245931,2.1215999427333435e-184,6.219768582114743e-184,968.9 -> 647.9,TAG2,24640.64172363,24640.64172363,38829.58316038,38829.58316038,9773.9207725559
CerP(d18:1/22:0),0.4367914850627024,8.308959621474555,838.0826628839108,2.834275320928317e-184,8.292879642716187e-184,702.6 -> 264.3,Cer,129212.628662073,129212.628662073,107611.58790591,107611.58790591,119973.848571795
PEo (28:0),0.4658161731401227,6.835347962297613,836.298914588418,6.922127895379553e-184,2.021422951549554e-183,622.4807 -> 481.4807,PEs,46587.943420414,46587.943420414,38026.822418224,38026.822418224,44588.423065168
Cer(d18:2/14:0),0.43218263866601553,8.714025195005778,835.4361119684622,1.0661503138838226e-183,3.107362371144889e-183,508.5 -> 262.4,Cer,167655.85168458,167655.85168458,140074.870239243,140074.870239243,170372.31225582
"(5Z,8Z)-tetradecadienoylcarnitine",0.420793959549606,11.488622618019939,834.7797950732851,1.4808330316220268e-183,4.307617016404384e-183,368.3 -> 85.1,ACs,1068005.79443356,1068005.79443356,899380.66369587,899380.66369587,1437412.08593788
PI (36:8),-0.44139991935168027,7.825246539719734,832.3658159680409,4.958180606052803e-183,1.4395027252776124e-182,868.4706 -> 591.4706,PIs,71055.025329591,71055.025329591,108770.50927729,108770.50927729,70935.10510252
TAG(54:3)_FA 16:0,0.5170927324361432,5.814920927671437,829.5975947239702,1.982237067270514e-182,5.743895440102396e-182,902.8 -> 629.8,TAG1,20888.501464849,20888.501464849,16454.601196293,16454.601196293,30677.162353508
1-O-palmitoyl-Cer(d18:1/16:0),0.44222169219550883,7.764241164221058,827.4382082171921,5.842853720753882e-182,1.6898118371583e-181,776.7 -> 264.3,Cer,86700.606018072,86700.606018072,71935.204765314,71935.204765314,89626.98657226
TAG(60:5)_FA 16:0,-0.5703545073343088,4.9862646534183455,827.0272443979071,7.177484961168654e-182,2.071808639752721e-181,982.9 -> 709.9,TAG1,8921.700660706,8921.700660706,14934.300888071,14934.300888071,12304.800979615
TAG(56:5)_FA 16:1,-0.49295566061228285,6.149177429532219,826.6256309734641,8.775800852493517e-182,2.528306541188631e-181,926.8 -> 655.8,TAG1,20009.181549068,20009.181549068,31744.322616574,31744.322616574,30904.16207885
PEo (42:6),0.45778034507635734,7.033879340532052,823.3715570037757,4.474601698819046e-181,1.2866622892581203e-180,806.6059 -> 665.6059,PEs,51596.584167478,51596.584167478,42350.303009044,42350.303009044,57378.544494637
TAG(60:11)_FA 16:1,-0.5374671006522229,5.399062685024442,820.2408744227347,2.144858732684747e-180,6.155703552121999e-180,970.9 -> 699.9,TAG1,11635.1607780445,11635.1607780445,19037.461410521,19037.461410521,18532.321334838
PG (36:3),0.4288871099752656,8.620353623892889,819.8616732575306,2.5932318574040067e-180,7.4283225533652935e-180,790.5328 -> 601.5328,PGs,158147.63024896,158147.63024896,132433.00964359,132433.00964359,155389.5119629
TAG(54:5)_FA 16:1,0.5208856261188225,5.659477038258547,817.7472440969024,7.473829617527356e-180,2.1368034773159165e-179,898.8 -> 627.8,TAG1,19285.081176757,19285.081176757,15151.641098018,15151.641098018,25762.361999509
TAG(60:2)_FA 20:0,-0.48647439154480204,5.939411036095304,815.5864886126166,2.2045422150019803e-179,6.290908488056982e-179,988.9 -> 659.896,TAG2,21000.201370228,21000.201370228,33167.222137459,33167.222137459,8312.0006561268
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.41536862672880487,11.601203834162257,814.0684484694185,4.71368125069003e-179,1.3425494416101963e-178,476.4 -> 85.1,ACs,1151503.02343804,1151503.02343804,973348.153107041,973348.153107041,1558858.21142628
TAG(58:7)_FA 16:1,-0.5099268423101027,5.711074185086286,799.1587543134062,8.221729789915805e-176,2.3372758361105347e-175,950.8 -> 679.8,TAG1,14469.440948493,14469.440948493,23227.24171448,23227.24171448,23763.54168701
PEo (38:3),0.4369089238363657,7.52731863362789,791.2413685907475,4.328708078342765e-174,1.2282402316809999e-173,756.5903 -> 615.5903,PEs,72874.125732349,72874.125732349,60686.483734107,60686.483734107,78193.10534667
PG (36:5),0.4305541930058914,7.938511271524678,788.8518161265207,1.4318520611146354e-173,4.055113101383147e-173,786.5015 -> 597.5015,PGs,90869.445312507,90869.445312507,76006.285949688,76006.285949688,125090.08886714
C22:0,-0.4073275437326119,12.967776395090501,787.9350737551717,2.2657818184095876e-173,6.404780620400736e-173,339.3 -> 339.3,FFA,2780445.51977434,2780445.51977434,4156940.04211371,4156940.04211371,1376302.69641117
Hexacosanoyl carnitine,0.4092794352134069,11.05938539642383,787.2956802500728,3.120588188673655e-173,8.804516675186383e-173,540.5 -> 85.1,ACs,801450.437347448,801450.437347448,680319.344329823,680319.344329823,1027539.57366953
TAG(60:6)_FA 16:1,-0.5612415520152383,4.961416660914796,786.2464804405251,5.2766240165985496e-173,1.4859686020477343e-172,980.9 -> 709.9,TAG1,8601.5806427002,8601.5806427002,14307.781066892,14307.781066892,13144.920837413
TAG(60:8)_FA 16:1,-0.5164035089974807,5.47088961504818,784.004838853302,1.6208426350082995e-172,4.555964035856662e-172,976.9 -> 705.9,TAG1,12795.120765686,12795.120765686,20631.941543588,20631.941543588,17145.2612457252
PE (20:5),0.41403713105008694,9.201117361312484,779.3150469934534,1.6959605399352057e-171,4.758199570921016e-171,500.2773 -> 359.2773,PEs,225583.59594724,225583.59594724,190858.45385747,190858.45385747,268284.85986329
PE (34:5),0.4396499280995438,7.245055276313339,776.595715494064,6.617107229390131e-171,1.853036931215408e-170,710.4757 -> 569.4757,PEs,58607.24414061,58607.24414061,48712.983551023,48712.983551023,69282.284851054
PS (36:8),0.41183046591198175,8.993363429171348,771.2689851221196,9.524533194394304e-170,2.662257788600717e-169,776.5801 -> 591.5801,PSs,226784.938049319,226784.938049319,192168.573669337,192168.573669337,117394.548645009
TAG(58:2)_FA 20:4,-0.4643157913976131,6.108426206716417,767.3978346021877,6.615203082025728e-169,1.8456170680521595e-168,960.9 -> 639.9,TAG2,23886.401596073,23886.401596073,37150.602249146,37150.602249146,9078.2807006827
PGo (34:2),-0.4335771621271914,7.33044010312547,765.8406767272437,1.4424994098153514e-168,4.0170530874449765e-168,750.5379 -> 561.5379,PGs,48239.963439928,48239.963439928,73446.065307631,73446.065307631,61733.68377685
PS (36:3),0.41610961051936,8.38858877765032,763.6209261916907,4.382854112474334e-168,1.2182711153377733e-167,786.5281 -> 601.5281,PSs,134636.62951671,134636.62951671,113747.8474121,113747.8474121,130661.68859865
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.40130960528949194,11.581532737686926,759.9932944921122,2.6947505118298498e-167,7.47656288032644e-167,474.4 -> 85.1,ACs,1134372.23217768,1134372.23217768,968257.570164063,968257.570164063,1526028.5078131
PI (42:8),-0.4618964812988185,6.31752594753334,758.976776650751,4.482728991175872e-167,1.2414347261540562e-166,952.5645 -> 675.5645,PIs,23845.921905515,23845.921905515,37025.502349849,37025.502349849,29414.76217651
PI (38:7),-0.4222650784277072,7.568751926422448,752.481690746704,1.158227403542616e-165,3.2016562296822595e-165,898.5176 -> 621.5176,PIs,63635.824706959,63635.824706959,96129.767822236,96129.767822236,41300.442626953
Lyso_PE(15:0),0.4018247592107492,9.650640092662261,744.7467504343191,5.567400823656962e-164,1.5361523228509374e-163,440.2699 -> 298.2699,PEs,326851.24780271,326851.24780271,278888.33447265,278888.33447265,293554.52832033
PG (38:0),0.41151444304270907,8.161971130868649,744.0390752983244,7.934655541844873e-164,2.1853060492310374e-163,824.6111 -> 635.6111,PGs,127779.587097182,127779.587097182,108299.066772426,108299.066772426,64834.68426512
TAG(54:3)_FA 16:1,0.46941953971986716,6.1874058241161745,743.1540842446145,1.2358313009763953e-163,3.397404364039504e-163,902.8 -> 631.8,TAG1,26638.742065432,26638.742065432,21689.28161621,21689.28161621,39746.462951678
Lyso_PI(15:0),0.3998613509530985,9.92240316039187,743.0534116658816,1.299718507086053e-163,3.5665036181648365e-163,576.2805 -> 299.2805,PIs,427197.85351524,427197.85351524,365006.2661133,365006.2661133,234470.27587887
TAG(60:8)_FA 16:0,-0.5104993400110024,5.403969474488685,738.9327901167411,1.0229047911854332e-162,2.80178848826521e-162,976.9 -> 703.9,TAG1,11684.2407913178,11684.2407913178,18763.72148133,18763.72148133,19220.101356499
PE (28:2),0.4241856453691026,7.409906535266475,738.4339269245243,1.31313153977018e-162,3.59018295299643e-162,632.4287 -> 491.4287,PEs,67252.06530762,67252.06530762,56500.763916031,56500.763916031,70912.004577628
C18:1,-0.3966354896724613,10.686836133142318,738.0723081413856,1.5737611960720575e-162,4.294937373280288e-162,281.3 -> 281.3,FFA,534936.77697767,534936.77697767,793858.714965799,793858.714965799,473367.03344718
PSo (36:5),-0.421579595937087,7.495649981377548,736.9785186179175,2.721280963186839e-162,7.413144692819319e-162,768.5175 -> 583.5175,PSs,55057.883728044,55057.883728044,83132.226379414,83132.226379414,65819.384765612
PE (40:6),0.4348144240540889,6.933673938361881,734.5774304459889,9.054610360288258e-162,2.462132273694325e-161,792.5539 -> 651.5539,PEs,48007.403625485,48007.403625485,40036.602493287,40036.602493287,52821.183837883
PI (40:2),-0.43943349329885967,6.7130162718582325,733.0947462240032,1.902252237240277e-161,5.163256072509324e-161,936.6271 -> 659.6271,PIs,31959.662475594,31959.662475594,48857.003280645,48857.003280645,37255.222778306
Cer(d18:1/12:0),0.3994052819631052,9.37322722358489,730.303965509773,7.693153737970438e-161,2.084372519980799e-160,482.5 -> 264.3,Cer,263621.85815432,263621.85815432,225314.915252708,225314.915252708,263649.15771485
PEp (42:4),0.4377365501673646,6.762944357103414,728.0028834160302,2.434789678381601e-160,6.584899652704113e-160,808.6216 -> 667.6216,PEs,42798.283264158,42798.283264158,35620.142257688,35620.142257688,46548.583557149
TAG(56:5)_FA 18:0,0.4966042138255327,5.537614460206912,722.087045442863,4.707997945696972e-159,1.2709900928940926e-158,926.8 -> 625.8,TAG1,17690.98132324,17690.98132324,14135.120849605,14135.120849605,23356.461669929
TAG(58:6)_FA 16:1,-0.5049763186489913,5.40643915577331,721.7978800014716,5.441447944858794e-159,1.4637299937693638e-158,952.8 -> 681.8,TAG1,11653.5208663943,11653.5208663943,18642.881286627,18642.881286627,19647.801345827
TAG(58:2)_FA 16:1,-0.5003931309210236,5.438545392941805,718.6294428162987,2.6587930504634517e-158,7.139263629240861e-158,960.9 -> 689.9,TAG1,12080.320953371,12080.320953371,19264.361373898,19264.361373898,19372.621414186
PGo (36:5),-0.4161301134883067,7.4779477044393,717.4365453249366,4.831463374495006e-158,1.2950047366280364e-157,772.5223 -> 583.5223,PGs,54756.504333487,54756.504333487,82365.464721736,82365.464721736,63788.944702143
TAG(60:9)_FA 16:0,-0.4989204237458026,5.453464719380924,714.2464660962935,2.3864954303609764e-157,6.385257827044253e-157,974.9 -> 701.9,TAG1,12078.6608352679,12078.6608352679,19242.061492914,19242.061492914,20258.501434322
TAG(58:8)_FA 20:4,-0.45564035775783135,5.960973102485271,712.1221941491486,6.913299751859705e-157,1.8464168910216044e-156,948.8 -> 627.8,TAG2,20817.901489255,20817.901489255,32184.042160029,32184.042160029,12262.6808090237
PE (40:1),0.4275219625882341,6.95998945045601,710.0453081305724,1.9557255731934826e-156,5.214110275956336e-156,802.6322 -> 661.6322,PEs,47824.883300793,47824.883300793,40086.503021248,40086.503021248,57271.743835455
TetradecanoylcarnitineO-tetradecanoylcarnitine,0.38761004918258146,11.745192261496149,709.6761845077999,2.352744085629226e-156,6.261469632144448e-156,372.3 -> 85.1,ACs,1228018.3129883,1228018.3129883,1058191.17749013,1058191.17749013,1846392.1591803
Cer(d18:0/16:0(2OH)),0.39906936752185523,8.587201563742767,709.2089563542552,2.972861004542135e-156,7.897813040385389e-156,556.5 -> 266.4,Cer,153354.07043456,153354.07043456,131100.669219968,131100.669219968,151250.17095945
TAG(54:5)_FA 16:0,0.49800466653696845,5.448083652697957,706.8262667430517,9.801618510260389e-156,2.5993338134100432e-155,898.8 -> 625.8,TAG1,16524.241073613,16524.241073613,13190.08084869,13190.08084869,22349.941650395
PIo (32:0),0.40035463990810943,8.326327893201697,706.8120116698602,9.871828734214646e-156,2.6133359665002086e-155,814.554 -> 537.554,PIs,133286.22949213,133286.22949213,113843.42712402,113843.42712402,107095.56726075
